"","x"
"1","OG0000018:"
"2","OG0000049:"
"3","OG0000164:"
"4","OG0000175:"
"5","OG0000176:"
"6","OG0000200:"
"7","OG0000209:"
"8","OG0000328:"
"9","OG0000335:"
"10","OG0000368:"
"11","OG0000369:"
"12","OG0000370:"
"13","OG0000371:"
"14","OG0000423:"
"15","OG0000491:"
"16","OG0000500:"
"17","OG0000514:"
"18","OG0000593:"
"19","OG0000641:"
"20","OG0000729:"
"21","OG0000987:"
"22","OG0001037:"
"23","OG0001061:"
"24","OG0001065:"
"25","OG0001097:"
"26","OG0001098:"
"27","OG0001099:"
"28","OG0001131:"
"29","OG0001213:"
"30","OG0001230:"
"31","OG0001289:"
"32","OG0001335:"
"33","OG0001358:"
"34","OG0001393:"
"35","OG0001400:"
"36","OG0001475:"
"37","OG0001477:"
"38","OG0001527:"
"39","OG0001528:"
"40","OG0001551:"
"41","OG0001574:"
"42","OG0001578:"
"43","OG0001600:"
"44","OG0001623:"
"45","OG0001624:"
"46","OG0001697:"
"47","OG0001847:"
"48","OG0001922:"
"49","OG0001959:"
"50","OG0001970:"
"51","OG0001975:"
"52","OG0001981:"
"53","OG0002119:"
"54","OG0002168:"
"55","OG0002202:"
"56","OG0002244:"
"57","OG0002246:"
"58","OG0002264:"
"59","OG0002285:"
"60","OG0002334:"
"61","OG0002339:"
"62","OG0002342:"
"63","OG0002344:"
"64","OG0002351:"
"65","OG0002417:"
"66","OG0002427:"
"67","OG0002521:"
"68","OG0002532:"
"69","OG0002534:"
"70","OG0002628:"
"71","OG0002643:"
"72","OG0002759:"
"73","OG0002766:"
"74","OG0002779:"
"75","OG0002888:"
"76","OG0002889:"
"77","OG0003032:"
"78","OG0003131:"
"79","OG0003249:"
"80","OG0003252:"
"81","OG0003404:"
"82","OG0003493:"
"83","OG0003508:"
"84","OG0003513:"
"85","OG0003520:"
"86","OG0003521:"
"87","OG0003583:"
"88","OG0003902:"
"89","OG0003904:"
"90","OG0003905:"
"91","OG0003913:"
"92","OG0003916:"
"93","OG0003920:"
"94","OG0003966:"
"95","OG0003984:"
"96","OG0004114:"
"97","OG0004298:"
"98","OG0004308:"
"99","OG0004396:"
"100","OG0004402:"
"101","OG0004450:"
"102","OG0004453:"
"103","OG0004486:"
"104","OG0004488:"
"105","OG0004489:"
