"","x"
"1","OG0000000:"
"2","OG0000001:"
"3","OG0000005:"
"4","OG0000011:"
"5","OG0000015:"
"6","OG0000016:"
"7","OG0000021:"
"8","OG0000022:"
"9","OG0000024:"
"10","OG0000030:"
"11","OG0000039:"
"12","OG0000045:"
"13","OG0000046:"
"14","OG0000050:"
"15","OG0000051:"
"16","OG0000057:"
"17","OG0000058:"
"18","OG0000060:"
"19","OG0000063:"
"20","OG0000069:"
"21","OG0000070:"
"22","OG0000076:"
"23","OG0000091:"
"24","OG0000094:"
"25","OG0000098:"
"26","OG0000104:"
"27","OG0000105:"
"28","OG0000112:"
"29","OG0000114:"
"30","OG0000119:"
"31","OG0000120:"
"32","OG0000121:"
"33","OG0000124:"
"34","OG0000127:"
"35","OG0000131:"
"36","OG0000132:"
"37","OG0000135:"
"38","OG0000138:"
"39","OG0000142:"
"40","OG0000144:"
"41","OG0000145:"
"42","OG0000149:"
"43","OG0000154:"
"44","OG0000161:"
"45","OG0000166:"
"46","OG0000172:"
"47","OG0000173:"
"48","OG0000179:"
"49","OG0000181:"
"50","OG0000182:"
"51","OG0000183:"
"52","OG0000193:"
"53","OG0000194:"
"54","OG0000197:"
"55","OG0000203:"
"56","OG0000219:"
"57","OG0000222:"
"58","OG0000232:"
"59","OG0000238:"
"60","OG0000244:"
"61","OG0000250:"
"62","OG0000254:"
"63","OG0000258:"
"64","OG0000259:"
"65","OG0000264:"
"66","OG0000274:"
"67","OG0000280:"
"68","OG0000283:"
"69","OG0000284:"
"70","OG0000288:"
"71","OG0000293:"
"72","OG0000295:"
"73","OG0000297:"
"74","OG0000300:"
"75","OG0000301:"
"76","OG0000305:"
"77","OG0000308:"
"78","OG0000311:"
"79","OG0000314:"
"80","OG0000323:"
"81","OG0000325:"
"82","OG0000329:"
"83","OG0000330:"
"84","OG0000338:"
"85","OG0000339:"
"86","OG0000344:"
"87","OG0000345:"
"88","OG0000347:"
"89","OG0000348:"
"90","OG0000349:"
"91","OG0000350:"
"92","OG0000352:"
"93","OG0000353:"
"94","OG0000354:"
"95","OG0000359:"
"96","OG0000360:"
"97","OG0000362:"
"98","OG0000374:"
"99","OG0000375:"
"100","OG0000376:"
"101","OG0000385:"
"102","OG0000394:"
"103","OG0000395:"
"104","OG0000431:"
"105","OG0000432:"
"106","OG0000433:"
"107","OG0000435:"
"108","OG0000436:"
"109","OG0000449:"
"110","OG0000460:"
"111","OG0000462:"
"112","OG0000463:"
"113","OG0000464:"
"114","OG0000476:"
"115","OG0000478:"
"116","OG0000487:"
"117","OG0000488:"
"118","OG0000495:"
"119","OG0000496:"
"120","OG0000499:"
"121","OG0000505:"
"122","OG0000506:"
"123","OG0000508:"
"124","OG0000511:"
"125","OG0000518:"
"126","OG0000521:"
"127","OG0000523:"
"128","OG0000527:"
"129","OG0000528:"
"130","OG0000529:"
"131","OG0000533:"
"132","OG0000535:"
"133","OG0000542:"
"134","OG0000547:"
"135","OG0000553:"
"136","OG0000556:"
"137","OG0000557:"
"138","OG0000558:"
"139","OG0000561:"
"140","OG0000562:"
"141","OG0000565:"
"142","OG0000573:"
"143","OG0000575:"
"144","OG0000578:"
"145","OG0000582:"
"146","OG0000583:"
"147","OG0000587:"
"148","OG0000588:"
"149","OG0000607:"
"150","OG0000615:"
"151","OG0000628:"
"152","OG0000629:"
"153","OG0000637:"
"154","OG0000642:"
"155","OG0000653:"
"156","OG0000655:"
"157","OG0000656:"
"158","OG0000676:"
"159","OG0000682:"
"160","OG0000684:"
"161","OG0000685:"
"162","OG0000696:"
"163","OG0000699:"
"164","OG0000700:"
"165","OG0000704:"
"166","OG0000705:"
"167","OG0000709:"
"168","OG0000716:"
"169","OG0000724:"
"170","OG0000725:"
"171","OG0000732:"
"172","OG0000737:"
"173","OG0000742:"
"174","OG0000743:"
"175","OG0000744:"
"176","OG0000749:"
"177","OG0000751:"
"178","OG0000752:"
"179","OG0000768:"
"180","OG0000779:"
"181","OG0000780:"
"182","OG0000781:"
"183","OG0000782:"
"184","OG0000783:"
"185","OG0000786:"
"186","OG0000793:"
"187","OG0000797:"
"188","OG0000798:"
"189","OG0000799:"
"190","OG0000800:"
"191","OG0000802:"
"192","OG0000803:"
"193","OG0000810:"
"194","OG0000820:"
"195","OG0000821:"
"196","OG0000822:"
"197","OG0000824:"
"198","OG0000826:"
"199","OG0000827:"
"200","OG0000845:"
"201","OG0000850:"
"202","OG0000864:"
"203","OG0000865:"
"204","OG0000867:"
"205","OG0000868:"
"206","OG0000869:"
"207","OG0000871:"
"208","OG0000885:"
"209","OG0000888:"
"210","OG0000891:"
"211","OG0000894:"
"212","OG0000904:"
"213","OG0000908:"
"214","OG0000909:"
"215","OG0000915:"
"216","OG0000921:"
"217","OG0000922:"
"218","OG0000923:"
"219","OG0000926:"
"220","OG0000928:"
"221","OG0000933:"
"222","OG0000939:"
"223","OG0000940:"
"224","OG0000943:"
"225","OG0000950:"
"226","OG0000963:"
"227","OG0000965:"
"228","OG0000967:"
"229","OG0000973:"
"230","OG0000976:"
"231","OG0000978:"
"232","OG0000981:"
"233","OG0001008:"
"234","OG0001015:"
"235","OG0001017:"
"236","OG0001018:"
"237","OG0001028:"
"238","OG0001034:"
"239","OG0001036:"
"240","OG0001039:"
"241","OG0001044:"
"242","OG0001045:"
"243","OG0001047:"
"244","OG0001049:"
"245","OG0001050:"
"246","OG0001052:"
"247","OG0001060:"
"248","OG0001062:"
"249","OG0001066:"
"250","OG0001067:"
"251","OG0001069:"
"252","OG0001080:"
"253","OG0001086:"
"254","OG0001087:"
"255","OG0001088:"
