"","x"
"1","OG0000068:"
"2","OG0000081:"
"3","OG0000083:"
"4","OG0000246:"
"5","OG0000271:"
"6","OG0000543:"
"7","OG0000544:"
"8","OG0000569:"
"9","OG0000574:"
"10","OG0000592:"
"11","OG0000677:"
"12","OG0000681:"
"13","OG0000694:"
"14","OG0000726:"
"15","OG0000727:"
"16","OG0000730:"
"17","OG0000834:"
"18","OG0000905:"
"19","OG0000929:"
"20","OG0000930:"
"21","OG0000932:"
"22","OG0000958:"
"23","OG0000966:"
"24","OG0000968:"
"25","OG0000990:"
"26","OG0001003:"
"27","OG0001009:"
"28","OG0001079:"
"29","OG0001117:"
"30","OG0001155:"
"31","OG0001157:"
"32","OG0001290:"
"33","OG0001375:"
"34","OG0001441:"
"35","OG0001446:"
"36","OG0001474:"
"37","OG0001497:"
"38","OG0001509:"
"39","OG0001533:"
"40","OG0001771:"
"41","OG0001909:"
"42","OG0001925:"
"43","OG0001926:"
"44","OG0002000:"
"45","OG0002057:"
"46","OG0002070:"
"47","OG0002102:"
"48","OG0002124:"
"49","OG0002223:"
"50","OG0002225:"
"51","OG0002241:"
"52","OG0002293:"
"53","OG0002303:"
"54","OG0002336:"
"55","OG0002357:"
"56","OG0002363:"
"57","OG0002395:"
"58","OG0002431:"
"59","OG0002527:"
"60","OG0002596:"
"61","OG0002615:"
"62","OG0002639:"
"63","OG0002741:"
"64","OG0002752:"
"65","OG0002755:"
"66","OG0002765:"
"67","OG0002769:"
"68","OG0002773:"
"69","OG0002860:"
"70","OG0002891:"
"71","OG0002895:"
"72","OG0002987:"
"73","OG0003009:"
"74","OG0003010:"
"75","OG0003011:"
"76","OG0003015:"
"77","OG0003029:"
"78","OG0003035:"
"79","OG0003051:"
"80","OG0003055:"
"81","OG0003072:"
"82","OG0003078:"
"83","OG0003114:"
"84","OG0003142:"
"85","OG0003241:"
"86","OG0003286:"
"87","OG0003289:"
"88","OG0003294:"
"89","OG0003296:"
"90","OG0003394:"
"91","OG0003419:"
"92","OG0003453:"
"93","OG0003524:"
"94","OG0003525:"
"95","OG0003528:"
"96","OG0003550:"
"97","OG0003562:"
"98","OG0003565:"
"99","OG0003569:"
"100","OG0003570:"
"101","OG0003571:"
"102","OG0003574:"
"103","OG0003870:"
"104","OG0003883:"
"105","OG0003952:"
"106","OG0003967:"
"107","OG0003971:"
"108","OG0003977:"
"109","OG0003978:"
"110","OG0003979:"
"111","OG0003981:"
"112","OG0004084:"
"113","OG0004323:"
"114","OG0004440:"
"115","OG0004441:"
"116","OG0004448:"
"117","OG0004449:"
"118","OG0004451:"
"119","OG0004452:"
"120","OG0004462:"
"121","OG0004464:"
"122","OG0004466:"
"123","OG0004467:"
"124","OG0004468:"
"125","OG0004469:"
"126","OG0004470:"
"127","OG0004474:"
"128","OG0004478:"
"129","OG0004479:"
"130","OG0004481:"
