"","x"
"1","OG0000017:"
"2","OG0000023:"
"3","OG0000092:"
"4","OG0000108:"
"5","OG0000178:"
"6","OG0000319:"
"7","OG0000333:"
"8","OG0000659:"
"9","OG0000758:"
"10","OG0000876:"
"11","OG0000877:"
"12","OG0000980:"
"13","OG0001000:"
"14","OG0001025:"
"15","OG0001046:"
"16","OG0001085:"
"17","OG0001096:"
"18","OG0001256:"
"19","OG0001262:"
"20","OG0001276:"
"21","OG0001284:"
"22","OG0001307:"
"23","OG0001350:"
"24","OG0001356:"
"25","OG0001403:"
"26","OG0001518:"
"27","OG0001572:"
"28","OG0001575:"
"29","OG0001591:"
"30","OG0001601:"
"31","OG0001620:"
"32","OG0001738:"
"33","OG0001743:"
"34","OG0001749:"
"35","OG0001839:"
"36","OG0001861:"
"37","OG0001915:"
"38","OG0001977:"
"39","OG0001995:"
"40","OG0002092:"
"41","OG0002131:"
"42","OG0002136:"
"43","OG0002144:"
"44","OG0002146:"
"45","OG0002171:"
"46","OG0002176:"
"47","OG0002260:"
"48","OG0002305:"
"49","OG0002319:"
"50","OG0002469:"
"51","OG0002471:"
"52","OG0002551:"
"53","OG0002655:"
"54","OG0002668:"
"55","OG0002697:"
"56","OG0002700:"
"57","OG0002725:"
"58","OG0002732:"
"59","OG0002733:"
"60","OG0002736:"
"61","OG0002747:"
"62","OG0002824:"
"63","OG0002849:"
"64","OG0002870:"
"65","OG0002871:"
"66","OG0002872:"
"67","OG0002873:"
"68","OG0002874:"
"69","OG0002875:"
"70","OG0002877:"
"71","OG0002929:"
"72","OG0003017:"
"73","OG0003019:"
"74","OG0003022:"
"75","OG0003199:"
"76","OG0003201:"
"77","OG0003202:"
"78","OG0003204:"
"79","OG0003210:"
"80","OG0003211:"
"81","OG0003216:"
"82","OG0003218:"
"83","OG0003220:"
"84","OG0003223:"
"85","OG0003234:"
"86","OG0003402:"
"87","OG0003448:"
"88","OG0003451:"
"89","OG0003468:"
"90","OG0003471:"
"91","OG0003476:"
"92","OG0003485:"
"93","OG0003549:"
"94","OG0003828:"
"95","OG0003830:"
"96","OG0003831:"
"97","OG0003833:"
"98","OG0003838:"
"99","OG0003842:"
"100","OG0003844:"
"101","OG0003846:"
"102","OG0003852:"
"103","OG0003854:"
"104","OG0003858:"
"105","OG0003860:"
"106","OG0003863:"
"107","OG0003864:"
"108","OG0004231:"
"109","OG0004764:"
"110","OG0004765:"
"111","OG0008306:"
"112","OG0000127:"
"113","OG0000150:"
"114","OG0000175:"
"115","OG0000177:"
"116","OG0000233:"
"117","OG0000238:"
"118","OG0000261:"
"119","OG0000265:"
"120","OG0000281:"
"121","OG0000305:"
"122","OG0000331:"
"123","OG0000332:"
"124","OG0000515:"
"125","OG0000522:"
"126","OG0000547:"
"127","OG0000580:"
"128","OG0000585:"
"129","OG0000878:"
"130","OG0000936:"
"131","OG0001020:"
"132","OG0001081:"
"133","OG0001134:"
"134","OG0001136:"
"135","OG0001215:"
"136","OG0001227:"
"137","OG0001266:"
"138","OG0001279:"
"139","OG0001341:"
"140","OG0001362:"
"141","OG0001383:"
"142","OG0001390:"
"143","OG0001423:"
"144","OG0001502:"
"145","OG0001515:"
"146","OG0001541:"
"147","OG0001542:"
"148","OG0001560:"
"149","OG0001573:"
"150","OG0001598:"
"151","OG0001610:"
"152","OG0001621:"
"153","OG0001634:"
"154","OG0001644:"
"155","OG0001649:"
"156","OG0001730:"
"157","OG0001781:"
"158","OG0001817:"
"159","OG0001835:"
"160","OG0001865:"
"161","OG0001870:"
"162","OG0001893:"
"163","OG0001900:"
"164","OG0001904:"
"165","OG0001913:"
"166","OG0001992:"
"167","OG0002016:"
"168","OG0002036:"
"169","OG0002037:"
"170","OG0002043:"
"171","OG0002044:"
"172","OG0002102:"
"173","OG0002109:"
"174","OG0002177:"
"175","OG0002213:"
"176","OG0002222:"
"177","OG0002279:"
"178","OG0002298:"
"179","OG0002327:"
"180","OG0002329:"
"181","OG0002330:"
"182","OG0002333:"
"183","OG0002370:"
"184","OG0002371:"
"185","OG0002378:"
"186","OG0002421:"
"187","OG0002515:"
"188","OG0002565:"
"189","OG0002582:"
"190","OG0002584:"
"191","OG0002610:"
"192","OG0002619:"
"193","OG0002667:"
"194","OG0002682:"
"195","OG0002723:"
"196","OG0002724:"
"197","OG0002737:"
"198","OG0002748:"
"199","OG0002865:"
"200","OG0002928:"
"201","OG0002976:"
"202","OG0003013:"
"203","OG0003015:"
"204","OG0003016:"
"205","OG0003025:"
"206","OG0003189:"
"207","OG0003206:"
"208","OG0003207:"
"209","OG0003217:"
"210","OG0003222:"
"211","OG0003224:"
"212","OG0003235:"
"213","OG0003401:"
"214","OG0003454:"
"215","OG0003464:"
"216","OG0003470:"
"217","OG0003472:"
"218","OG0003475:"
"219","OG0003484:"
"220","OG0003825:"
"221","OG0003834:"
"222","OG0003835:"
"223","OG0003836:"
"224","OG0003850:"
"225","OG0003857:"
"226","OG0003859:"
"227","OG0003861:"
"228","OG0003862:"
"229","OG0004234:"
"230","OG0004763:"
"231","OG0000104:"
"232","OG0000107:"
"233","OG0000192:"
"234","OG0000246:"
"235","OG0000270:"
"236","OG0000282:"
"237","OG0000314:"
"238","OG0000328:"
"239","OG0000330:"
"240","OG0000347:"
"241","OG0000425:"
"242","OG0000545:"
"243","OG0000573:"
"244","OG0000574:"
"245","OG0000586:"
"246","OG0000875:"
"247","OG0000879:"
"248","OG0000971:"
"249","OG0001018:"
"250","OG0001019:"
