"","x"
"1","OG0000042:"
"2","OG0000086:"
"3","OG0000129:"
"4","OG0000248:"
"5","OG0000256:"
"6","OG0000426:"
"7","OG0000522:"
"8","OG0000693:"
"9","OG0000695:"
"10","OG0000703:"
"11","OG0000738:"
"12","OG0000739:"
"13","OG0000757:"
"14","OG0000848:"
"15","OG0000875:"
"16","OG0000964:"
"17","OG0000998:"
"18","OG0001082:"
"19","OG0001192:"
"20","OG0001195:"
"21","OG0001221:"
"22","OG0001300:"
"23","OG0001326:"
"24","OG0001384:"
"25","OG0001421:"
"26","OG0001444:"
"27","OG0001489:"
"28","OG0001500:"
"29","OG0001607:"
"30","OG0001719:"
"31","OG0001802:"
"32","OG0001871:"
"33","OG0001896:"
"34","OG0001910:"
"35","OG0002047:"
"36","OG0002069:"
"37","OG0002086:"
"38","OG0002123:"
"39","OG0002127:"
"40","OG0002181:"
"41","OG0002185:"
"42","OG0002265:"
"43","OG0002288:"
"44","OG0002289:"
"45","OG0002302:"
"46","OG0002304:"
"47","OG0002337:"
"48","OG0002345:"
"49","OG0002349:"
"50","OG0002350:"
"51","OG0002352:"
"52","OG0002421:"
"53","OG0002422:"
"54","OG0002531:"
"55","OG0002554:"
"56","OG0002622:"
"57","OG0002669:"
"58","OG0003034:"
"59","OG0003044:"
"60","OG0003162:"
"61","OG0003230:"
"62","OG0003250:"
"63","OG0003377:"
"64","OG0003505:"
"65","OG0003507:"
"66","OG0003511:"
"67","OG0003516:"
"68","OG0003517:"
"69","OG0003518:"
"70","OG0003530:"
"71","OG0003582:"
"72","OG0003911:"
"73","OG0003912:"
"74","OG0003975:"
"75","OG0003985:"
"76","OG0003986:"
"77","OG0004306:"
"78","OG0004311:"
"79","OG0004494:"
"80","OG0004498:"
"81","OG0005504:"
"82","OG0005505:"
"83","OG0005506:"
"84","OG0005507:"
"85","OG0005508:"
"86","OG0005509:"
"87","OG0005510:"
"88","OG0005511:"
"89","OG0005512:"
"90","OG0005513:"
"91","OG0005514:"
"92","OG0005515:"
"93","OG0005516:"
"94","OG0005517:"
"95","OG0005518:"
"96","OG0000058:"
"97","OG0000158:"
"98","OG0000246:"
"99","OG0000422:"
"100","OG0000590:"
"101","OG0000694:"
"102","OG0000698:"
"103","OG0000701:"
"104","OG0000737:"
"105","OG0000742:"
"106","OG0000743:"
"107","OG0000874:"
"108","OG0001275:"
"109","OG0001324:"
"110","OG0001382:"
"111","OG0001442:"
"112","OG0001800:"
"113","OG0001898:"
"114","OG0001970:"
"115","OG0001971:"
"116","OG0002064:"
"117","OG0002073:"
"118","OG0002081:"
"119","OG0002118:"
"120","OG0002182:"
"121","OG0002246:"
"122","OG0002295:"
"123","OG0002427:"
"124","OG0002522:"
"125","OG0002533:"
"126","OG0002534:"
"127","OG0002630:"
"128","OG0002670:"
"129","OG0002676:"
"130","OG0002753:"
"131","OG0002754:"
"132","OG0002757:"
"133","OG0002792:"
"134","OG0002812:"
"135","OG0002840:"
"136","OG0002873:"
"137","OG0003033:"
"138","OG0003046:"
"139","OG0003047:"
"140","OG0003052:"
"141","OG0003192:"
"142","OG0003253:"
"143","OG0003257:"
"144","OG0003258:"
"145","OG0003503:"
"146","OG0003508:"
"147","OG0003513:"
"148","OG0003514:"
"149","OG0003562:"
"150","OG0003569:"
"151","OG0003585:"
"152","OG0003902:"
"153","OG0003903:"
"154","OG0003904:"
"155","OG0003905:"
"156","OG0003910:"
"157","OG0003920:"
"158","OG0003924:"
"159","OG0004302:"
"160","OG0004317:"
"161","OG0004490:"
"162","OG0004496:"
"163","OG0004497:"
"164","OG0000076:"
"165","OG0000108:"
"166","OG0000188:"
"167","OG0000257:"
"168","OG0000523:"
"169","OG0000740:"
"170","OG0000741:"
"171","OG0000781:"
"172","OG0000793:"
"173","OG0000872:"
"174","OG0000883:"
"175","OG0000893:"
"176","OG0001097:"
"177","OG0001177:"
"178","OG0001206:"
"179","OG0001230:"
"180","OG0001497:"
"181","OG0001498:"
"182","OG0001652:"
"183","OG0001748:"
"184","OG0001830:"
"185","OG0001909:"
"186","OG0001982:"
"187","OG0001997:"
"188","OG0002128:"
"189","OG0002203:"
"190","OG0002217:"
"191","OG0002245:"
"192","OG0002285:"
"193","OG0002286:"
"194","OG0002342:"
"195","OG0002347:"
"196","OG0002351:"
"197","OG0002553:"
"198","OG0002572:"
"199","OG0002627:"
"200","OG0002695:"
"201","OG0002882:"
"202","OG0002883:"
"203","OG0002889:"
"204","OG0002999:"
"205","OG0003011:"
"206","OG0003029:"
"207","OG0003030:"
"208","OG0003043:"
"209","OG0003245:"
"210","OG0003246:"
"211","OG0003248:"
"212","OG0003251:"
"213","OG0003273:"
"214","OG0003506:"
"215","OG0003510:"
"216","OG0003512:"
"217","OG0003515:"
"218","OG0003520:"
"219","OG0003521:"
"220","OG0003580:"
"221","OG0003583:"
"222","OG0003586:"
"223","OG0003814:"
"224","OG0003897:"
"225","OG0003901:"
"226","OG0003913:"
"227","OG0003982:"
"228","OG0003984:"
"229","OG0000036:"
"230","OG0000039:"
"231","OG0000049:"
"232","OG0000119:"
"233","OG0000245:"
"234","OG0000517:"
"235","OG0000524:"
"236","OG0000542:"
"237","OG0000696:"
"238","OG0000697:"
"239","OG0000782:"
"240","OG0000849:"
"241","OG0000915:"
"242","OG0001015:"
"243","OG0001041:"
"244","OG0001080:"
"245","OG0001090:"
"246","OG0001103:"
"247","OG0001104:"
"248","OG0001105:"
"249","OG0001199:"
"250","OG0001485:"
"251","OG0001778:"
"252","OG0001826:"
"253","OG0001914:"
"254","OG0001999:"
"255","OG0002014:"
"256","OG0002072:"
"257","OG0002088:"
"258","OG0002152:"
"259","OG0002183:"
"260","OG0002247:"
"261","OG0002249:"
"262","OG0002338:"
"263","OG0002344:"
"264","OG0002353:"
"265","OG0002432:"
"266","OG0002469:"
"267","OG0002532:"
"268","OG0002536:"
"269","OG0002696:"
"270","OG0002752:"
"271","OG0002764:"
"272","OG0002801:"
"273","OG0002884:"
"274","OG0002886:"
"275","OG0002888:"
"276","OG0002935:"
"277","OG0002956:"
"278","OG0003000:"
"279","OG0003009:"
"280","OG0003010:"
"281","OG0003035:"
"282","OG0003036:"
"283","OG0003037:"
"284","OG0003042:"
"285","OG0003117:"
"286","OG0003212:"
"287","OG0003509:"
"288","OG0003581:"
"289","OG0003584:"
"290","OG0000109:"
"291","OG0000192:"
"292","OG0000416:"
"293","OG0000425:"
"294","OG0000526:"
"295","OG0000603:"
"296","OG0000625:"
"297","OG0000873:"
"298","OG0000930:"
"299","OG0001079:"
"300","OG0001083:"
"301","OG0001089:"
"302","OG0001095:"
"303","OG0001327:"
"304","OG0001342:"
"305","OG0001343:"
"306","OG0001386:"
"307","OG0001522:"
"308","OG0001661:"
"309","OG0001701:"
"310","OG0001765:"
"311","OG0001801:"
"312","OG0001960:"
"313","OG0001985:"
"314","OG0002001:"
"315","OG0002075:"
"316","OG0002100:"
"317","OG0002159:"
"318","OG0002202:"
"319","OG0002212:"
"320","OG0002241:"
"321","OG0002355:"
"322","OG0002387:"
"323","OG0002510:"
"324","OG0002563:"
"325","OG0002624:"
"326","OG0002628:"
"327","OG0002631:"
"328","OG0002763:"
"329","OG0002869:"
"330","OG0002892:"
"331","OG0002957:"
"332","OG0003032:"
"333","OG0003039:"
"334","OG0003127:"
"335","OG0003191:"
"336","OG0003249:"
"337","OG0003252:"
"338","OG0000068:"
"339","OG0000131:"
"340","OG0000165:"
"341","OG0000211:"
"342","OG0000215:"
"343","OG0000218:"
"344","OG0000224:"
"345","OG0000305:"
"346","OG0000315:"
"347","OG0000368:"
"348","OG0000380:"
"349","OG0000518:"
"350","OG0000525:"
"351","OG0000573:"
"352","OG0000576:"
"353","OG0000606:"
"354","OG0000608:"
"355","OG0000609:"
"356","OG0000611:"
"357","OG0000919:"
"358","OG0000990:"
"359","OG0001002:"
"360","OG0001034:"
"361","OG0001044:"
"362","OG0001084:"
"363","OG0001091:"
"364","OG0001150:"
"365","OG0001196:"
"366","OG0001198:"
"367","OG0001345:"
"368","OG0001397:"
"369","OG0001754:"
"370","OG0001804:"
"371","OG0001818:"
"372","OG0001863:"
"373","OG0002186:"
"374","OG0002190:"
"375","OG0002264:"
"376","OG0002292:"
"377","OG0002308:"
"378","OG0002376:"
"379","OG0002426:"
"380","OG0002537:"
"381","OG0002755:"
"382","OG0002756:"
"383","OG0002759:"
"384","OG0002761:"
"385","OG0002890:"
"386","OG0002968:"
"387","OG0003031:"
"388","OG0003038:"
"389","OG0003040:"
"390","OG0000040:"
"391","OG0000102:"
"392","OG0000141:"
"393","OG0000169:"
"394","OG0000184:"
"395","OG0000185:"
"396","OG0000189:"
"397","OG0000223:"
"398","OG0000233:"
"399","OG0000271:"
"400","OG0000395:"
"401","OG0000521:"
"402","OG0000586:"
"403","OG0000614:"
"404","OG0000626:"
"405","OG0000692:"
"406","OG0000705:"
"407","OG0000733:"
"408","OG0000801:"
"409","OG0000837:"
"410","OG0000860:"
"411","OG0000935:"
"412","OG0000976:"
"413","OG0000978:"
"414","OG0000997:"
"415","OG0001006:"
"416","OG0001010:"
"417","OG0001049:"
"418","OG0001085:"
"419","OG0001086:"
"420","OG0001156:"
"421","OG0001267:"
"422","OG0001375:"
"423","OG0001399:"
"424","OG0001503:"
"425","OG0001514:"
"426","OG0001615:"
"427","OG0001806:"
"428","OG0001940:"
"429","OG0002076:"
"430","OG0002120:"
"431","OG0002125:"
"432","OG0002192:"
"433","OG0002287:"
"434","OG0002290:"
"435","OG0002294:"
"436","OG0002346:"
"437","OG0002356:"
"438","OG0002425:"
"439","OG0002527:"
"440","OG0002599:"
"441","OG0002750:"
"442","OG0002760:"
"443","OG0002762:"
"444","OG0002885:"
"445","OG0002887:"
"446","OG0000087:"
"447","OG0000100:"
"448","OG0000145:"
"449","OG0000228:"
"450","OG0000314:"
"451","OG0000396:"
"452","OG0000468:"
"453","OG0000520:"
"454","OG0000549:"
"455","OG0000616:"
"456","OG0000644:"
"457","OG0000645:"
"458","OG0000894:"
"459","OG0000932:"
"460","OG0000943:"
"461","OG0000970:"
"462","OG0001016:"
"463","OG0001017:"
"464","OG0001038:"
"465","OG0001055:"
"466","OG0001087:"
"467","OG0001096:"
"468","OG0001098:"
"469","OG0001101:"
"470","OG0001102:"
"471","OG0001122:"
"472","OG0001153:"
"473","OG0001266:"
"474","OG0001302:"
"475","OG0001347:"
"476","OG0001507:"
"477","OG0001548:"
"478","OG0001570:"
"479","OG0001595:"
"480","OG0001604:"
"481","OG0001626:"
"482","OG0001675:"
"483","OG0001799:"
"484","OG0001819:"
"485","OG0001874:"
"486","OG0002032:"
"487","OG0002034:"
"488","OG0002124:"
"489","OG0002138:"
"490","OG0002179:"
"491","OG0002196:"
"492","OG0002248:"
"493","OG0002298:"
"494","OG0002348:"
"495","OG0002514:"
"496","OG0002535:"
"497","OG0002559:"
"498","OG0002625:"
"499","OG0002629:"
"500","OG0002682:"
"501","OG0002751:"
"502","OG0002758:"
"503","OG0000106:"
"504","OG0000120:"
"505","OG0000150:"
"506","OG0000187:"
"507","OG0000195:"
"508","OG0000222:"
"509","OG0000274:"
"510","OG0000300:"
"511","OG0000307:"
"512","OG0000309:"
"513","OG0000322:"
"514","OG0000323:"
"515","OG0000370:"
"516","OG0000467:"
"517","OG0000474:"
"518","OG0000515:"
"519","OG0000516:"
"520","OG0000571:"
"521","OG0000584:"
"522","OG0000610:"
"523","OG0000627:"
"524","OG0000652:"
"525","OG0000704:"
"526","OG0000717:"
"527","OG0000723:"
"528","OG0000858:"
"529","OG0000966:"
"530","OG0000988:"
"531","OG0001012:"
"532","OG0001031:"
"533","OG0001050:"
"534","OG0001088:"
"535","OG0001093:"
"536","OG0001106:"
"537","OG0001209:"
"538","OG0001264:"
"539","OG0001265:"
"540","OG0001284:"
"541","OG0001363:"
"542","OG0001376:"
"543","OG0001515:"
"544","OG0001562:"
"545","OG0001568:"
"546","OG0001603:"
"547","OG0001623:"
"548","OG0001647:"
"549","OG0001703:"
"550","OG0001775:"
"551","OG0001841:"
"552","OG0001972:"
"553","OG0001973:"
"554","OG0002042:"
"555","OG0002065:"
"556","OG0002089:"
"557","OG0002139:"
"558","OG0002191:"
"559","OG0002207:"
"560","OG0002293:"
"561","OG0002358:"
"562","OG0002386:"
"563","OG0002424:"
"564","OG0002612:"
"565","OG0002632:"
"566","OG0000045:"
"567","OG0000085:"
"568","OG0000136:"
"569","OG0000194:"
"570","OG0000265:"
"571","OG0000291:"
"572","OG0000320:"
"573","OG0000321:"
"574","OG0000378:"
"575","OG0000450:"
"576","OG0000583:"
"577","OG0000618:"
"578","OG0000620:"
"579","OG0000643:"
"580","OG0000647:"
"581","OG0000731:"
"582","OG0000784:"
"583","OG0000792:"
"584","OG0000817:"
"585","OG0000819:"
"586","OG0000823:"
"587","OG0000859:"
"588","OG0000962:"
"589","OG0000963:"
"590","OG0001000:"
"591","OG0001008:"
"592","OG0001013:"
"593","OG0001077:"
"594","OG0001099:"
"595","OG0001126:"
"596","OG0001361:"
"597","OG0001393:"
"598","OG0001505:"
"599","OG0001506:"
"600","OG0001521:"
"601","OG0001523:"
"602","OG0001569:"
"603","OG0001597:"
"604","OG0001629:"
"605","OG0001631:"
"606","OG0001649:"
"607","OG0001654:"
"608","OG0001732:"
"609","OG0001776:"
"610","OG0001808:"
"611","OG0001824:"
"612","OG0001827:"
"613","OG0001840:"
"614","OG0001915:"
"615","OG0001968:"
"616","OG0002104:"
"617","OG0002130:"
"618","OG0002137:"
"619","OG0002216:"
"620","OG0002243:"
"621","OG0002354:"
"622","OG0002419:"
"623","OG0002518:"
"624","OG0000181:"
"625","OG0000204:"
"626","OG0000238:"
"627","OG0000295:"
"628","OG0000376:"
"629","OG0000399:"
"630","OG0000471:"
"631","OG0000501:"
"632","OG0000504:"
"633","OG0000581:"
"634","OG0000585:"
"635","OG0000617:"
"636","OG0000619:"
"637","OG0000653:"
"638","OG0000675:"
"639","OG0000718:"
"640","OG0000719:"
"641","OG0000734:"
"642","OG0000748:"
"643","OG0000811:"
"644","OG0000818:"
"645","OG0000981:"
"646","OG0001014:"
"647","OG0001040:"
"648","OG0001100:"
"649","OG0001222:"
"650","OG0001261:"
"651","OG0001277:"
"652","OG0001344:"
"653","OG0001371:"
"654","OG0001429:"
"655","OG0001435:"
"656","OG0001438:"
"657","OG0001456:"
"658","OG0001477:"
"659","OG0001480:"
"660","OG0001510:"
"661","OG0001542:"
"662","OG0001552:"
"663","OG0001555:"
"664","OG0001582:"
"665","OG0001592:"
"666","OG0001625:"
"667","OG0001628:"
"668","OG0001633:"
"669","OG0001672:"
"670","OG0001699:"
"671","OG0001751:"
"672","OG0001787:"
"673","OG0001807:"
"674","OG0001809:"
"675","OG0001837:"
"676","OG0001854:"
"677","OG0001978:"
"678","OG0002003:"
"679","OG0002039:"
"680","OG0002066:"
"681","OG0002080:"
"682","OG0002136:"
"683","OG0002244:"
"684","OG0002282:"
"685","OG0002418:"
"686","OG0002423:"
"687","OG0000066:"
"688","OG0000089:"
"689","OG0000105:"
"690","OG0000260:"
"691","OG0000339:"
"692","OG0000374:"
"693","OG0000377:"
"694","OG0000447:"
"695","OG0000451:"
"696","OG0000454:"
"697","OG0000470:"
"698","OG0000473:"
"699","OG0000500:"
"700","OG0000503:"
"701","OG0000537:"
"702","OG0000582:"
"703","OG0000599:"
"704","OG0000615:"
"705","OG0000655:"
"706","OG0000658:"
"707","OG0000724:"
"708","OG0000820:"
"709","OG0000890:"
"710","OG0000891:"
"711","OG0000949:"
"712","OG0001130:"
"713","OG0001283:"
"714","OG0001354:"
"715","OG0001392:"
"716","OG0001420:"
"717","OG0001457:"
"718","OG0001463:"
"719","OG0001539:"
"720","OG0001586:"
"721","OG0001598:"
"722","OG0001624:"
"723","OG0001635:"
"724","OG0001767:"
"725","OG0001894:"
"726","OG0001974:"
"727","OG0001998:"
"728","OG0002004:"
"729","OG0002037:"
"730","OG0002077:"
"731","OG0002189:"
"732","OG0002193:"
"733","OG0002227:"
"734","OG0002283:"
"735","OG0002291:"
"736","OG0002343:"
"737","OG0000081:"
"738","OG0000104:"
"739","OG0000175:"
"740","OG0000213:"
"741","OG0000252:"
"742","OG0000254:"
"743","OG0000285:"
"744","OG0000340:"
"745","OG0000341:"
"746","OG0000342:"
"747","OG0000369:"
"748","OG0000373:"
"749","OG0000379:"
"750","OG0000472:"
"751","OG0000505:"
"752","OG0000531:"
"753","OG0000539:"
"754","OG0000553:"
"755","OG0000574:"
"756","OG0000642:"
"757","OG0000730:"
"758","OG0000822:"
"759","OG0000888:"
"760","OG0000901:"
"761","OG0000907:"
"762","OG0000967:"
"763","OG0000979:"
"764","OG0001009:"
"765","OG0001018:"
"766","OG0001019:"
"767","OG0001046:"
"768","OG0001053:"
"769","OG0001073:"
"770","OG0001081:"
"771","OG0001146:"
"772","OG0001163:"
"773","OG0001179:"
"774","OG0001278:"
"775","OG0001313:"
"776","OG0001320:"
"777","OG0001449:"
"778","OG0001576:"
"779","OG0001588:"
"780","OG0001609:"
"781","OG0001610:"
"782","OG0001638:"
"783","OG0001684:"
"784","OG0001766:"
"785","OG0001798:"
"786","OG0001848:"
"787","OG0001918:"
"788","OG0001969:"
"789","OG0001975:"
"790","OG0001979:"
"791","OG0001981:"
"792","OG0001983:"
"793","OG0002005:"
"794","OG0002043:"
"795","OG0002070:"
"796","OG0002122:"
"797","OG0002129:"
"798","OG0002168:"
"799","OG0002177:"
"800","OG0000097:"
"801","OG0000116:"
"802","OG0000117:"
"803","OG0000180:"
"804","OG0000234:"
"805","OG0000304:"
"806","OG0000375:"
"807","OG0000443:"
"808","OG0000462:"
"809","OG0000502:"
"810","OG0000506:"
"811","OG0000532:"
"812","OG0000598:"
"813","OG0000660:"
"814","OG0000700:"
"815","OG0000716:"
"816","OG0000721:"
"817","OG0000765:"
"818","OG0000866:"
"819","OG0000867:"
"820","OG0000889:"
"821","OG0000892:"
"822","OG0000924:"
"823","OG0000925:"
"824","OG0000965:"
"825","OG0000984:"
"826","OG0001128:"
"827","OG0001129:"
"828","OG0001143:"
"829","OG0001159:"
"830","OG0001297:"
"831","OG0001307:"
"832","OG0001308:"
"833","OG0001432:"
"834","OG0001436:"
"835","OG0001466:"
"836","OG0001527:"
"837","OG0001605:"
"838","OG0001637:"
"839","OG0001664:"
"840","OG0001665:"
"841","OG0001691:"
"842","OG0001729:"
"843","OG0001734:"
"844","OG0001777:"
"845","OG0001780:"
"846","OG0001797:"
"847","OG0001836:"
"848","OG0001885:"
"849","OG0001889:"
"850","OG0001922:"
"851","OG0001938:"
"852","OG0002071:"
"853","OG0002119:"
"854","OG0002126:"
"855","OG0002238:"
"856","OG0000060:"
"857","OG0000070:"
"858","OG0000093:"
"859","OG0000220:"
"860","OG0000312:"
"861","OG0000324:"
"862","OG0000352:"
"863","OG0000388:"
"864","OG0000455:"
"865","OG0000456:"
"866","OG0000492:"
"867","OG0000572:"
"868","OG0000635:"
"869","OG0000648:"
"870","OG0000650:"
"871","OG0000732:"
"872","OG0000821:"
"873","OG0000828:"
"874","OG0000829:"
"875","OG0000839:"
"876","OG0000923:"
"877","OG0000957:"
"878","OG0000985:"
"879","OG0000994:"
"880","OG0001021:"
"881","OG0001025:"
"882","OG0001047:"
"883","OG0001065:"
"884","OG0001074:"
"885","OG0001234:"
"886","OG0001236:"
"887","OG0001263:"
"888","OG0001311:"
"889","OG0001315:"
"890","OG0001340:"
"891","OG0001377:"
"892","OG0001394:"
"893","OG0001509:"
"894","OG0001550:"
"895","OG0001590:"
"896","OG0001617:"
"897","OG0001715:"
"898","OG0001741:"
"899","OG0001744:"
"900","OG0001762:"
"901","OG0001843:"
"902","OG0001867:"
"903","OG0001873:"
"904","OG0001876:"
"905","OG0001908:"
"906","OG0001959:"
"907","OG0002112:"
"908","OG0002121:"
"909","OG0002148:"
"910","OG0002180:"
"911","OG0000069:"
"912","OG0000084:"
"913","OG0000115:"
"914","OG0000172:"
"915","OG0000276:"
"916","OG0000333:"
"917","OG0000392:"
"918","OG0000433:"
"919","OG0000458:"
"920","OG0000478:"
"921","OG0000484:"
"922","OG0000533:"
"923","OG0000602:"
"924","OG0000649:"
"925","OG0000651:"
"926","OG0000656:"
"927","OG0000670:"
"928","OG0000679:"
"929","OG0000720:"
"930","OG0000777:"
"931","OG0000791:"
"932","OG0000868:"
"933","OG0000870:"
"934","OG0000942:"
"935","OG0000961:"
"936","OG0001005:"
"937","OG0001024:"
"938","OG0001033:"
"939","OG0001067:"
"940","OG0001094:"
"941","OG0001262:"
"942","OG0001279:"
"943","OG0001296:"
"944","OG0001355:"
"945","OG0001364:"
"946","OG0001381:"
"947","OG0001408:"
"948","OG0001415:"
"949","OG0001418:"
"950","OG0001426:"
"951","OG0001487:"
"952","OG0001502:"
"953","OG0001529:"
"954","OG0001560:"
"955","OG0001563:"
"956","OG0001564:"
"957","OG0001622:"
"958","OG0001636:"
"959","OG0001639:"
"960","OG0001653:"
"961","OG0001730:"
"962","OG0001745:"
"963","OG0001760:"
"964","OG0001772:"
"965","OG0001937:"
"966","OG0001945:"
"967","OG0002000:"
"968","OG0002002:"
"969","OG0002055:"
"970","OG0002096:"
"971","OG0000075:"
"972","OG0000096:"
"973","OG0000166:"
"974","OG0000168:"
"975","OG0000201:"
"976","OG0000239:"
"977","OG0000240:"
"978","OG0000249:"
"979","OG0000277:"
"980","OG0000279:"
"981","OG0000283:"
"982","OG0000298:"
"983","OG0000318:"
"984","OG0000353:"
"985","OG0000354:"
"986","OG0000394:"
"987","OG0000405:"
"988","OG0000406:"
"989","OG0000444:"
"990","OG0000508:"
"991","OG0000570:"
"992","OG0000595:"
"993","OG0000597:"
"994","OG0000601:"
"995","OG0000634:"
"996","OG0000637:"
"997","OG0000699:"
"998","OG0000768:"
"999","OG0000882:"
"1000","OG0000908:"
"1001","OG0000956:"
"1002","OG0000960:"
"1003","OG0001111:"
"1004","OG0001253:"
"1005","OG0001316:"
"1006","OG0001350:"
"1007","OG0001416:"
"1008","OG0001451:"
"1009","OG0001482:"
"1010","OG0001577:"
"1011","OG0001683:"
"1012","OG0001686:"
"1013","OG0001694:"
"1014","OG0001782:"
"1015","OG0001831:"
"1016","OG0001924:"
"1017","OG0002033:"
"1018","OG0002041:"
"1019","OG0002044:"
"1020","OG0000095:"
"1021","OG0000177:"
"1022","OG0000205:"
"1023","OG0000221:"
"1024","OG0000241:"
"1025","OG0000273:"
"1026","OG0000310:"
"1027","OG0000317:"
"1028","OG0000350:"
"1029","OG0000393:"
"1030","OG0000407:"
"1031","OG0000460:"
"1032","OG0000461:"
"1033","OG0000483:"
"1034","OG0000485:"
"1035","OG0000541:"
"1036","OG0000566:"
"1037","OG0000568:"
"1038","OG0000589:"
"1039","OG0000596:"
"1040","OG0000636:"
"1041","OG0000691:"
"1042","OG0000776:"
"1043","OG0000788:"
"1044","OG0000826:"
"1045","OG0000827:"
"1046","OG0000887:"
"1047","OG0000909:"
"1048","OG0000910:"
"1049","OG0000911:"
"1050","OG0000926:"
"1051","OG0000951:"
"1052","OG0000953:"
"1053","OG0000955:"
"1054","OG0000974:"
"1055","OG0000989:"
"1056","OG0001011:"
"1057","OG0001071:"
"1058","OG0001072:"
"1059","OG0001109:"
"1060","OG0001127:"
"1061","OG0001155:"
"1062","OG0001161:"
"1063","OG0001182:"
"1064","OG0001205:"
"1065","OG0001210:"
"1066","OG0001235:"
"1067","OG0001322:"
"1068","OG0001395:"
"1069","OG0001404:"
"1070","OG0001434:"
"1071","OG0001454:"
"1072","OG0001495:"
"1073","OG0001511:"
"1074","OG0001537:"
"1075","OG0001572:"
"1076","OG0001596:"
"1077","OG0001620:"
"1078","OG0001630:"
"1079","OG0001657:"
"1080","OG0001685:"
"1081","OG0001761:"
"1082","OG0001911:"
"1083","OG0001976:"
"1084","OG0002006:"
"1085","OG0000152:"
"1086","OG0000156:"
"1087","OG0000191:"
"1088","OG0000199:"
"1089","OG0000264:"
"1090","OG0000293:"
"1091","OG0000398:"
"1092","OG0000415:"
"1093","OG0000457:"
"1094","OG0000463:"
"1095","OG0000482:"
"1096","OG0000486:"
"1097","OG0000487:"
"1098","OG0000509:"
"1099","OG0000535:"
"1100","OG0000536:"
"1101","OG0000554:"
"1102","OG0000763:"
"1103","OG0000766:"
"1104","OG0000824:"
"1105","OG0000825:"
"1106","OG0000871:"
"1107","OG0000881:"
"1108","OG0000906:"
"1109","OG0000952:"
"1110","OG0000954:"
"1111","OG0000958:"
"1112","OG0001028:"
"1113","OG0001139:"
"1114","OG0001251:"
"1115","OG0001254:"
"1116","OG0001255:"
"1117","OG0001328:"
"1118","OG0001341:"
"1119","OG0001346:"
"1120","OG0001353:"
"1121","OG0001370:"
"1122","OG0001406:"
"1123","OG0001414:"
"1124","OG0001478:"
"1125","OG0001516:"
"1126","OG0001545:"
"1127","OG0001557:"
"1128","OG0001559:"
"1129","OG0001566:"
"1130","OG0001680:"
"1131","OG0001711:"
