"","x"
"1","OG0000014:"
"2","OG0000018:"
"3","OG0000020:"
"4","OG0000034:"
"5","OG0000037:"
"6","OG0000042:"
"7","OG0000047:"
"8","OG0000049:"
"9","OG0000059:"
"10","OG0000062:"
"11","OG0000068:"
"12","OG0000073:"
"13","OG0000074:"
"14","OG0000081:"
"15","OG0000083:"
"16","OG0000086:"
"17","OG0000093:"
"18","OG0000103:"
"19","OG0000113:"
"20","OG0000116:"
"21","OG0000129:"
"22","OG0000147:"
"23","OG0000148:"
"24","OG0000150:"
"25","OG0000151:"
"26","OG0000152:"
"27","OG0000162:"
"28","OG0000164:"
"29","OG0000171:"
"30","OG0000175:"
"31","OG0000176:"
"32","OG0000189:"
"33","OG0000198:"
"34","OG0000199:"
"35","OG0000200:"
"36","OG0000202:"
"37","OG0000209:"
"38","OG0000212:"
"39","OG0000214:"
"40","OG0000228:"
"41","OG0000230:"
"42","OG0000233:"
"43","OG0000240:"
"44","OG0000241:"
"45","OG0000246:"
"46","OG0000248:"
"47","OG0000251:"
"48","OG0000256:"
"49","OG0000263:"
"50","OG0000266:"
"51","OG0000267:"
"52","OG0000268:"
"53","OG0000269:"
"54","OG0000271:"
"55","OG0000273:"
"56","OG0000278:"
"57","OG0000279:"
"58","OG0000282:"
"59","OG0000291:"
"60","OG0000296:"
"61","OG0000307:"
"62","OG0000310:"
"63","OG0000313:"
"64","OG0000328:"
"65","OG0000335:"
"66","OG0000336:"
"67","OG0000346:"
"68","OG0000368:"
"69","OG0000369:"
"70","OG0000370:"
"71","OG0000371:"
"72","OG0000380:"
"73","OG0000392:"
"74","OG0000393:"
"75","OG0000405:"
"76","OG0000406:"
"77","OG0000407:"
"78","OG0000408:"
"79","OG0000409:"
"80","OG0000423:"
"81","OG0000426:"
"82","OG0000438:"
"83","OG0000440:"
"84","OG0000441:"
"85","OG0000442:"
"86","OG0000448:"
"87","OG0000450:"
"88","OG0000451:"
"89","OG0000452:"
"90","OG0000453:"
"91","OG0000455:"
"92","OG0000458:"
"93","OG0000461:"
"94","OG0000466:"
"95","OG0000467:"
"96","OG0000468:"
"97","OG0000471:"
"98","OG0000479:"
"99","OG0000480:"
"100","OG0000482:"
"101","OG0000484:"
"102","OG0000489:"
"103","OG0000490:"
"104","OG0000491:"
"105","OG0000493:"
"106","OG0000494:"
"107","OG0000500:"
"108","OG0000514:"
