"","x"
"1","OG0000032:"
"2","OG0000055:"
"3","OG0000066:"
"4","OG0000115:"
"5","OG0000160:"
"6","OG0000216:"
"7","OG0000231:"
"8","OG0000245:"
"9","OG0000260:"
"10","OG0000351:"
"11","OG0000439:"
"12","OG0000572:"
"13","OG0000580:"
"14","OG0000613:"
"15","OG0000622:"
"16","OG0000640:"
"17","OG0000691:"
"18","OG0000692:"
"19","OG0000748:"
"20","OG0000806:"
"21","OG0000818:"
"22","OG0000861:"
"23","OG0000896:"
"24","OG0000897:"
"25","OG0000917:"
"26","OG0000924:"
"27","OG0000996:"
"28","OG0001011:"
"29","OG0001012:"
"30","OG0001024:"
"31","OG0001114:"
"32","OG0001190:"
"33","OG0001247:"
"34","OG0001402:"
"35","OG0001426:"
"36","OG0001464:"
"37","OG0001526:"
"38","OG0001649:"
"39","OG0001703:"
"40","OG0001769:"
"41","OG0001796:"
"42","OG0001852:"
"43","OG0001873:"
"44","OG0002053:"
"45","OG0002159:"
"46","OG0002299:"
"47","OG0002386:"
"48","OG0002428:"
"49","OG0002470:"
"50","OG0002533:"
"51","OG0002538:"
"52","OG0002553:"
"53","OG0002563:"
"54","OG0002646:"
"55","OG0002649:"
"56","OG0002656:"
"57","OG0003031:"
"58","OG0003038:"
"59","OG0003158:"
"60","OG0003159:"
"61","OG0003163:"
"62","OG0003373:"
"63","OG0003378:"
"64","OG0003567:"
"65","OG0003652:"
"66","OG0003670:"
"67","OG0003990:"
"68","OG0003996:"
"69","OG0003999:"
"70","OG0004001:"
"71","OG0004101:"
"72","OG0004511:"
"73","OG0004538:"
"74","OG0004540:"
"75","OG0004542:"
"76","OG0004547:"
"77","OG0004549:"
"78","OG0004550:"
"79","OG0004552:"
"80","OG0004554:"
"81","OG0004557:"
"82","OG0004559:"
"83","OG0004561:"
"84","OG0004562:"
"85","OG0004563:"
"86","OG0004592:"
"87","OG0004689:"
"88","OG0004690:"
"89","OG0004691:"
"90","OG0004693:"
"91","OG0006225:"
"92","OG0006226:"
"93","OG0006227:"
"94","OG0006228:"
"95","OG0006229:"
"96","OG0006230:"
"97","OG0006231:"
"98","OG0006232:"
"99","OG0006233:"
"100","OG0006234:"
"101","OG0006235:"
"102","OG0006236:"
"103","OG0006237:"
"104","OG0006238:"
"105","OG0006239:"
"106","OG0006240:"
"107","OG0006241:"
"108","OG0006242:"
"109","OG0006243:"
"110","OG0006244:"
"111","OG0006245:"
"112","OG0006246:"
"113","OG0006247:"
"114","OG0006248:"
"115","OG0006249:"
"116","OG0006250:"
"117","OG0006251:"
"118","OG0006252:"
"119","OG0006253:"
"120","OG0006254:"
"121","OG0006255:"
"122","OG0006256:"
"123","OG0006257:"
"124","OG0006258:"
"125","OG0006259:"
"126","OG0006260:"
"127","OG0006261:"
"128","OG0006262:"
"129","OG0006263:"
"130","OG0006264:"
"131","OG0006265:"
"132","OG0006266:"
"133","OG0006267:"
"134","OG0006268:"
"135","OG0006269:"
"136","OG0006270:"
"137","OG0000095:"
"138","OG0000096:"
"139","OG0000117:"
"140","OG0000138:"
"141","OG0000209:"
"142","OG0000218:"
"143","OG0000293:"
"144","OG0000462:"
"145","OG0000571:"
"146","OG0000573:"
"147","OG0000574:"
"148","OG0000581:"
"149","OG0000612:"
"150","OG0000639:"
"151","OG0000805:"
"152","OG0000807:"
"153","OG0000808:"
"154","OG0000813:"
"155","OG0000814:"
"156","OG0000923:"
"157","OG0000925:"
"158","OG0000995:"
"159","OG0001036:"
"160","OG0001115:"
"161","OG0001117:"
"162","OG0001192:"
"163","OG0001201:"
"164","OG0001216:"
"165","OG0001234:"
"166","OG0001312:"
"167","OG0001315:"
"168","OG0001329:"
"169","OG0001373:"
"170","OG0001452:"
"171","OG0001559:"
"172","OG0001568:"
"173","OG0001655:"
"174","OG0001692:"
"175","OG0001707:"
"176","OG0001763:"
"177","OG0001797:"
"178","OG0001803:"
"179","OG0001909:"
"180","OG0001931:"
"181","OG0002008:"
"182","OG0002125:"
"183","OG0002183:"
"184","OG0002326:"
"185","OG0002375:"
"186","OG0002424:"
"187","OG0002434:"
"188","OG0002525:"
"189","OG0002554:"
"190","OG0002618:"
"191","OG0002632:"
"192","OG0002636:"
"193","OG0002643:"
"194","OG0002663:"
"195","OG0002668:"
"196","OG0002772:"
"197","OG0002880:"
"198","OG0002886:"
"199","OG0002891:"
"200","OG0003003:"
"201","OG0003049:"
"202","OG0003079:"
"203","OG0003081:"
"204","OG0003084:"
"205","OG0003136:"
"206","OG0003157:"
"207","OG0003241:"
"208","OG0003284:"
"209","OG0003287:"
"210","OG0003293:"
"211","OG0003295:"
"212","OG0003296:"
"213","OG0003565:"
"214","OG0003568:"
"215","OG0003573:"
"216","OG0003951:"
"217","OG0003978:"
"218","OG0003979:"
"219","OG0003987:"
"220","OG0003998:"
"221","OG0004000:"
"222","OG0004003:"
"223","OG0004098:"
"224","OG0004425:"
"225","OG0004526:"
"226","OG0004534:"
"227","OG0004537:"
"228","OG0004548:"
"229","OG0004551:"
"230","OG0004553:"
"231","OG0004555:"
"232","OG0004556:"
"233","OG0004558:"
"234","OG0004560:"
"235","OG0004688:"
"236","OG0004692:"
"237","OG0000081:"
"238","OG0000212:"
"239","OG0000232:"
"240","OG0000238:"
"241","OG0000251:"
"242","OG0000304:"
"243","OG0000306:"
"244","OG0000307:"
"245","OG0000583:"
"246","OG0000610:"
"247","OG0000638:"
"248","OG0000643:"
"249","OG0000690:"
"250","OG0000704:"
"251","OG0000735:"
"252","OG0000745:"
"253","OG0000772:"
"254","OG0000773:"
"255","OG0000782:"
"256","OG0000802:"
"257","OG0000803:"
"258","OG0000867:"
"259","OG0000978:"
"260","OG0000999:"
"261","OG0001122:"
"262","OG0001211:"
"263","OG0001283:"
"264","OG0001351:"
"265","OG0001357:"
"266","OG0001391:"
"267","OG0001448:"
"268","OG0001531:"
"269","OG0001628:"
"270","OG0001632:"
"271","OG0001672:"
"272","OG0001729:"
"273","OG0001741:"
"274","OG0001755:"
"275","OG0001795:"
"276","OG0001798:"
"277","OG0001882:"
"278","OG0002005:"
"279","OG0002244:"
"280","OG0002287:"
"281","OG0002288:"
"282","OG0002300:"
"283","OG0002369:"
"284","OG0002432:"
"285","OG0002526:"
"286","OG0002540:"
"287","OG0002559:"
"288","OG0002634:"
"289","OG0002664:"
"290","OG0002666:"
"291","OG0002676:"
"292","OG0002711:"
"293","OG0002751:"
"294","OG0002761:"
"295","OG0002767:"
"296","OG0002768:"
"297","OG0002773:"
"298","OG0002774:"
"299","OG0002975:"
"300","OG0003085:"
"301","OG0003156:"
"302","OG0003286:"
"303","OG0003304:"
"304","OG0003322:"
"305","OG0003559:"
"306","OG0003566:"
"307","OG0003571:"
"308","OG0003587:"
"309","OG0003589:"
"310","OG0003649:"
"311","OG0003685:"
"312","OG0003989:"
"313","OG0004002:"
"314","OG0004052:"
"315","OG0000050:"
"316","OG0000059:"
"317","OG0000122:"
"318","OG0000124:"
"319","OG0000170:"
"320","OG0000172:"
"321","OG0000193:"
"322","OG0000197:"
"323","OG0000215:"
"324","OG0000224:"
"325","OG0000240:"
"326","OG0000313:"
"327","OG0000371:"
"328","OG0000372:"
"329","OG0000461:"
"330","OG0000463:"
"331","OG0000464:"
"332","OG0000470:"
"333","OG0000623:"
"334","OG0000624:"
"335","OG0000642:"
"336","OG0000654:"
"337","OG0000706:"
"338","OG0000707:"
"339","OG0000727:"
"340","OG0000749:"
"341","OG0000774:"
"342","OG0000781:"
"343","OG0000793:"
"344","OG0000804:"
"345","OG0000879:"
"346","OG0000966:"
"347","OG0000967:"
"348","OG0001044:"
"349","OG0001065:"
"350","OG0001256:"
"351","OG0001284:"
"352","OG0001303:"
"353","OG0001350:"
"354","OG0001491:"
"355","OG0001499:"
"356","OG0001523:"
"357","OG0001551:"
"358","OG0001561:"
"359","OG0001569:"
"360","OG0001604:"
"361","OG0001693:"
"362","OG0001702:"
"363","OG0001765:"
"364","OG0001834:"
"365","OG0001928:"
