"","x"
"1","OG0000059:"
"2","OG0000150:"
"3","OG0000442:"
"4","OG0000482:"
"5","OG0000484:"
"6","OG0000515:"
"7","OG0000516:"
"8","OG0000517:"
"9","OG0000519:"
"10","OG0000532:"
"11","OG0000571:"
"12","OG0000599:"
"13","OG0000740:"
"14","OG0000741:"
"15","OG0000971:"
"16","OG0000974:"
"17","OG0000986:"
"18","OG0001019:"
"19","OG0001053:"
"20","OG0001103:"
"21","OG0001211:"
"22","OG0001312:"
"23","OG0001351:"
"24","OG0001467:"
"25","OG0001469:"
"26","OG0001535:"
"27","OG0001615:"
"28","OG0001683:"
"29","OG0001778:"
"30","OG0001807:"
"31","OG0001843:"
"32","OG0001882:"
"33","OG0001928:"
"34","OG0001967:"
"35","OG0002145:"
"36","OG0002227:"
"37","OG0002245:"
"38","OG0002353:"
"39","OG0002369:"
"40","OG0002370:"
"41","OG0002377:"
"42","OG0002378:"
"43","OG0002399:"
"44","OG0002426:"
"45","OG0002429:"
"46","OG0002525:"
"47","OG0002621:"
"48","OG0002630:"
"49","OG0002648:"
"50","OG0002711:"
"51","OG0002723:"
"52","OG0002751:"
"53","OG0002775:"
"54","OG0002841:"
"55","OG0002858:"
"56","OG0002894:"
"57","OG0002900:"
"58","OG0003040:"
"59","OG0003047:"
"60","OG0003049:"
"61","OG0003070:"
"62","OG0003081:"
"63","OG0003084:"
"64","OG0003085:"
"65","OG0003156:"
"66","OG0003157:"
"67","OG0003225:"
"68","OG0003242:"
"69","OG0003304:"
"70","OG0003556:"
"71","OG0003557:"
"72","OG0003563:"
"73","OG0003568:"
"74","OG0003573:"
"75","OG0003576:"
"76","OG0003581:"
"77","OG0003589:"
"78","OG0003649:"
"79","OG0003804:"
"80","OG0003876:"
"81","OG0003929:"
"82","OG0003965:"
"83","OG0003998:"
"84","OG0004002:"
"85","OG0004003:"
"86","OG0004457:"
"87","OG0004507:"
"88","OG0004510:"
"89","OG0004512:"
"90","OG0004513:"
"91","OG0004514:"
"92","OG0004516:"
"93","OG0004517:"
"94","OG0004518:"
"95","OG0004520:"
"96","OG0004521:"
"97","OG0004522:"
"98","OG0004523:"
"99","OG0004526:"
"100","OG0004527:"
"101","OG0004529:"
"102","OG0004530:"
"103","OG0004531:"
"104","OG0004533:"
"105","OG0004534:"
"106","OG0004535:"
"107","OG0004536:"
"108","OG0004537:"
"109","OG0004539:"
"110","OG0004541:"
"111","OG0004543:"
"112","OG0004544:"
"113","OG0004548:"
"114","OG0004551:"
"115","OG0004553:"
"116","OG0004555:"
"117","OG0004556:"
"118","OG0004558:"
"119","OG0004560:"
"120","OG0005723:"
"121","OG0005724:"
"122","OG0005725:"
"123","OG0005726:"
"124","OG0005727:"
"125","OG0005728:"
"126","OG0005729:"
"127","OG0005730:"
"128","OG0005731:"
"129","OG0005732:"
"130","OG0005733:"
"131","OG0005734:"
"132","OG0005735:"
"133","OG0005736:"
"134","OG0005737:"
"135","OG0005738:"
"136","OG0005739:"
"137","OG0005740:"
"138","OG0005741:"
"139","OG0005742:"
"140","OG0005743:"
"141","OG0005744:"
"142","OG0005745:"
"143","OG0005746:"
"144","OG0005747:"
"145","OG0005748:"
"146","OG0005749:"
"147","OG0005750:"
"148","OG0005751:"
"149","OG0005752:"
"150","OG0005753:"
"151","OG0005754:"
"152","OG0005755:"
"153","OG0005756:"
"154","OG0005757:"
"155","OG0005758:"
"156","OG0005759:"
"157","OG0005760:"
"158","OG0005761:"
"159","OG0005762:"
"160","OG0005763:"
"161","OG0005764:"
"162","OG0005765:"
"163","OG0005766:"
"164","OG0005767:"
"165","OG0005768:"
"166","OG0005769:"
"167","OG0005770:"
"168","OG0005771:"
"169","OG0005772:"
"170","OG0005773:"
"171","OG0005774:"
"172","OG0005775:"
"173","OG0005776:"
"174","OG0005777:"
"175","OG0005778:"
"176","OG0005779:"
"177","OG0005780:"
"178","OG0005781:"
"179","OG0005782:"
"180","OG0005783:"
"181","OG0005784:"
"182","OG0000042:"
"183","OG0000061:"
"184","OG0000118:"
"185","OG0000149:"
"186","OG0000346:"
"187","OG0000347:"
"188","OG0000416:"
"189","OG0000428:"
"190","OG0000483:"
"191","OG0000485:"
"192","OG0000486:"
"193","OG0000518:"
"194","OG0000548:"
"195","OG0000600:"
"196","OG0000604:"
"197","OG0000636:"
"198","OG0000837:"
"199","OG0000992:"
"200","OG0001039:"
"201","OG0001078:"
"202","OG0001088:"
"203","OG0001093:"
"204","OG0001142:"
"205","OG0001176:"
"206","OG0001247:"
"207","OG0001256:"
"208","OG0001314:"
"209","OG0001354:"
"210","OG0001361:"
"211","OG0001363:"
"212","OG0001400:"
"213","OG0001430:"
"214","OG0001437:"
"215","OG0001459:"
"216","OG0001507:"
"217","OG0001519:"
"218","OG0001522:"
"219","OG0001680:"
"220","OG0001710:"
"221","OG0001719:"
"222","OG0001735:"
"223","OG0001761:"
"224","OG0001780:"
"225","OG0001941:"
"226","OG0001942:"
"227","OG0001983:"
"228","OG0002086:"
"229","OG0002173:"
"230","OG0002181:"
"231","OG0002200:"
"232","OG0002282:"
"233","OG0002299:"
"234","OG0002304:"
"235","OG0002336:"
"236","OG0002350:"
"237","OG0002351:"
"238","OG0002373:"
"239","OG0002388:"
"240","OG0002420:"
"241","OG0002620:"
"242","OG0002641:"
"243","OG0002763:"
"244","OG0002764:"
"245","OG0002790:"
"246","OG0002793:"
"247","OG0002887:"
"248","OG0002899:"
"249","OG0002975:"
"250","OG0003072:"
"251","OG0003158:"
"252","OG0003159:"
"253","OG0003195:"
"254","OG0003238:"
"255","OG0003254:"
"256","OG0003289:"
"257","OG0003301:"
"258","OG0003302:"
"259","OG0003373:"
"260","OG0003378:"
"261","OG0003564:"
"262","OG0003567:"
"263","OG0003571:"
"264","OG0003578:"
"265","OG0003580:"
"266","OG0003587:"
"267","OG0003590:"
"268","OG0003923:"
"269","OG0003996:"
"270","OG0003997:"
"271","OG0003999:"
"272","OG0004118:"
"273","OG0004418:"
"274","OG0004419:"
"275","OG0004506:"
"276","OG0004515:"
"277","OG0004519:"
"278","OG0004524:"
"279","OG0004525:"
"280","OG0004528:"
"281","OG0004532:"
"282","OG0004538:"
"283","OG0004540:"
"284","OG0004542:"
"285","OG0004545:"
"286","OG0004546:"
"287","OG0004547:"
"288","OG0004549:"
"289","OG0004550:"
"290","OG0004552:"
"291","OG0004554:"
"292","OG0004557:"
"293","OG0004559:"
"294","OG0004561:"
"295","OG0004562:"
"296","OG0004563:"
"297","OG0000123:"
"298","OG0000161:"
"299","OG0000280:"
"300","OG0000320:"
"301","OG0000348:"
"302","OG0000382:"
"303","OG0000412:"
"304","OG0000443:"
"305","OG0000455:"
"306","OG0000487:"
"307","OG0000488:"
"308","OG0000539:"
"309","OG0000587:"
"310","OG0000598:"
"311","OG0000603:"
"312","OG0000606:"
"313","OG0000633:"
"314","OG0000634:"
"315","OG0000666:"
"316","OG0000675:"
"317","OG0000706:"
"318","OG0000743:"
"319","OG0000919:"
"320","OG0000959:"
"321","OG0001047:"
"322","OG0001048:"
"323","OG0001137:"
"324","OG0001179:"
"325","OG0001298:"
"326","OG0001338:"
"327","OG0001349:"
"328","OG0001382:"
"329","OG0001504:"
"330","OG0001514:"
"331","OG0001532:"
"332","OG0001570:"
"333","OG0001571:"
"334","OG0001613:"
"335","OG0001657:"
"336","OG0001746:"
"337","OG0001782:"
"338","OG0001788:"
"339","OG0001789:"
"340","OG0001865:"
"341","OG0002072:"
"342","OG0002207:"
"343","OG0002242:"
"344","OG0002293:"
"345","OG0002301:"
"346","OG0002302:"
"347","OG0002371:"
"348","OG0002375:"
"349","OG0002386:"
"350","OG0002425:"
"351","OG0002427:"
"352","OG0002431:"
"353","OG0002442:"
"354","OG0002615:"
"355","OG0002633:"
"356","OG0002635:"
"357","OG0002636:"
"358","OG0002649:"
"359","OG0002742:"
"360","OG0002765:"
"361","OG0002784:"
"362","OG0002857:"
"363","OG0002859:"
"364","OG0002860:"
"365","OG0002861:"
"366","OG0002862:"
"367","OG0002901:"
"368","OG0002971:"
"369","OG0003075:"
"370","OG0003079:"
"371","OG0003083:"
"372","OG0003100:"
"373","OG0003240:"
"374","OG0003252:"
"375","OG0003282:"
"376","OG0003293:"
"377","OG0003295:"
"378","OG0003296:"
"379","OG0003383:"
"380","OG0003551:"
"381","OG0003555:"
"382","OG0003584:"
"383","OG0003930:"
"384","OG0003954:"
"385","OG0003962:"
"386","OG0003977:"
"387","OG0003985:"
"388","OG0003990:"
"389","OG0003994:"
"390","OG0003995:"
"391","OG0004000:"
"392","OG0004001:"
"393","OG0000062:"
"394","OG0000065:"
"395","OG0000066:"
"396","OG0000091:"
"397","OG0000155:"
"398","OG0000174:"
"399","OG0000210:"
"400","OG0000220:"
"401","OG0000349:"
"402","OG0000462:"
"403","OG0000607:"
"404","OG0000635:"
"405","OG0000665:"
"406","OG0000674:"
"407","OG0000725:"
"408","OG0000735:"
"409","OG0000744:"
"410","OG0000920:"
"411","OG0000958:"
"412","OG0000981:"
"413","OG0000987:"
"414","OG0001086:"
"415","OG0001091:"
"416","OG0001106:"
"417","OG0001177:"
"418","OG0001258:"
"419","OG0001308:"
"420","OG0001353:"
"421","OG0001364:"
"422","OG0001365:"
"423","OG0001366:"
"424","OG0001432:"
"425","OG0001456:"
"426","OG0001479:"
"427","OG0001642:"
"428","OG0001840:"
"429","OG0001866:"
"430","OG0002076:"
"431","OG0002216:"
"432","OG0002246:"
"433","OG0002315:"
"434","OG0002345:"
"435","OG0002531:"
"436","OG0002533:"
"437","OG0002538:"
"438","OG0002542:"
"439","OG0002589:"
"440","OG0002632:"
"441","OG0002637:"
"442","OG0002656:"
"443","OG0002741:"
"444","OG0002768:"
"445","OG0002882:"
"446","OG0003163:"
"447","OG0003263:"
"448","OG0003290:"
"449","OG0003303:"
"450","OG0003522:"
"451","OG0003552:"
"452","OG0003553:"
"453","OG0003554:"
"454","OG0003565:"
"455","OG0003566:"
"456","OG0003582:"
"457","OG0000067:"
"458","OG0000103:"
"459","OG0000129:"
"460","OG0000189:"
"461","OG0000218:"
"462","OG0000222:"
"463","OG0000350:"
"464","OG0000351:"
"465","OG0000379:"
"466","OG0000531:"
"467","OG0000597:"
"468","OG0000615:"
"469","OG0000733:"
"470","OG0000742:"
"471","OG0000793:"
"472","OG0000799:"
"473","OG0000838:"
"474","OG0000869:"
"475","OG0000907:"
"476","OG0000965:"
"477","OG0001014:"
"478","OG0001018:"
"479","OG0001085:"
"480","OG0001087:"
"481","OG0001092:"
"482","OG0001117:"
"483","OG0001277:"
"484","OG0001290:"
"485","OG0001326:"
"486","OG0001337:"
"487","OG0001341:"
"488","OG0001344:"
"489","OG0001414:"
"490","OG0001486:"
"491","OG0001494:"
"492","OG0001598:"
"493","OG0001633:"
"494","OG0001649:"
"495","OG0001659:"
"496","OG0001688:"
"497","OG0001728:"
"498","OG0001808:"
"499","OG0001809:"
"500","OG0001910:"
"501","OG0001971:"
"502","OG0002012:"
"503","OG0002054:"
"504","OG0002217:"
"505","OG0002237:"
"506","OG0002260:"
"507","OG0002285:"
"508","OG0002340:"
"509","OG0002354:"
"510","OG0002412:"
"511","OG0002522:"
"512","OG0002622:"
"513","OG0002750:"
"514","OG0002757:"
"515","OG0002759:"
"516","OG0002766:"
"517","OG0002767:"
"518","OG0002770:"
"519","OG0003033:"
"520","OG0003257:"
"521","OG0003273:"
"522","OG0003284:"
"523","OG0003286:"
"524","OG0003287:"
"525","OG0000083:"
"526","OG0000147:"
"527","OG0000167:"
"528","OG0000244:"
"529","OG0000257:"
"530","OG0000271:"
"531","OG0000353:"
"532","OG0000381:"
"533","OG0000477:"
"534","OG0000584:"
"535","OG0000585:"
"536","OG0000605:"
"537","OG0000676:"
"538","OG0000678:"
"539","OG0000777:"
"540","OG0000778:"
"541","OG0000980:"
"542","OG0001015:"
"543","OG0001089:"
"544","OG0001090:"
"545","OG0001173:"
"546","OG0001178:"
"547","OG0001186:"
"548","OG0001300:"
"549","OG0001307:"
"550","OG0001362:"
"551","OG0001413:"
"552","OG0001502:"
"553","OG0001515:"
"554","OG0001546:"
"555","OG0001569:"
"556","OG0001643:"
"557","OG0001701:"
"558","OG0001702:"
"559","OG0001908:"
"560","OG0001968:"
"561","OG0002077:"
"562","OG0002093:"
"563","OG0002122:"
"564","OG0002185:"
"565","OG0002283:"
"566","OG0002291:"
"567","OG0002309:"
"568","OG0002424:"
"569","OG0002428:"
"570","OG0002434:"
"571","OG0002535:"
"572","OG0002618:"
"573","OG0002638:"
"574","OG0002639:"
"575","OG0002676:"
"576","OG0002772:"
