"","x"
"1","OG0000062:"
"2","OG0000189:"
"3","OG0000212:"
"4","OG0000266:"
"5","OG0000267:"
"6","OG0000307:"
"7","OG0000313:"
"8","OG0000336:"
"9","OG0000380:"
"10","OG0000440:"
"11","OG0000441:"
"12","OG0000471:"
"13","OG0000633:"
"14","OG0000634:"
"15","OG0000635:"
"16","OG0000823:"
"17","OG0000952:"
"18","OG0000955:"
"19","OG0000956:"
"20","OG0001021:"
"21","OG0001023:"
"22","OG0001030:"
"23","OG0001162:"
"24","OG0001299:"
"25","OG0001334:"
"26","OG0001466:"
"27","OG0001552:"
"28","OG0001736:"
"29","OG0001753:"
"30","OG0001775:"
"31","OG0001777:"
"32","OG0001789:"
"33","OG0001794:"
"34","OG0001835:"
"35","OG0001856:"
"36","OG0001880:"
"37","OG0001888:"
"38","OG0001891:"
"39","OG0001913:"
"40","OG0001950:"
"41","OG0002018:"
"42","OG0002021:"
"43","OG0002022:"
"44","OG0002025:"
"45","OG0002140:"
"46","OG0002221:"
"47","OG0002234:"
"48","OG0002274:"
"49","OG0002307:"
"50","OG0002356:"
"51","OG0002364:"
"52","OG0002372:"
"53","OG0002376:"
"54","OG0002393:"
"55","OG0002396:"
"56","OG0002411:"
"57","OG0002449:"
"58","OG0002458:"
"59","OG0002494:"
"60","OG0002601:"
"61","OG0002679:"
"62","OG0002694:"
"63","OG0002800:"
"64","OG0002844:"
"65","OG0002954:"
"66","OG0002964:"
"67","OG0002968:"
"68","OG0002980:"
"69","OG0003056:"
"70","OG0003067:"
"71","OG0003102:"
"72","OG0003132:"
"73","OG0003138:"
"74","OG0003144:"
"75","OG0003146:"
"76","OG0003148:"
"77","OG0003149:"
"78","OG0003150:"
"79","OG0003164:"
"80","OG0003169:"
"81","OG0003279:"
"82","OG0003411:"
"83","OG0003423:"
"84","OG0003502:"
"85","OG0003548:"
"86","OG0003560:"
"87","OG0003666:"
"88","OG0003674:"
"89","OG0003734:"
"90","OG0003873:"
"91","OG0003880:"
"92","OG0003881:"
"93","OG0003939:"
"94","OG0003964:"
"95","OG0003987:"
"96","OG0004127:"
"97","OG0004139:"
"98","OG0004144:"
"99","OG0004297:"
"100","OG0004300:"
"101","OG0004403:"
"102","OG0004408:"
"103","OG0004499:"
"104","OG0004501:"
"105","OG0005519:"
"106","OG0005520:"
"107","OG0005521:"
"108","OG0005522:"
"109","OG0005523:"
"110","OG0005524:"
"111","OG0005525:"
"112","OG0005526:"
"113","OG0005527:"
"114","OG0005528:"
"115","OG0005529:"
"116","OG0005530:"
"117","OG0005531:"
"118","OG0005532:"
"119","OG0005533:"
"120","OG0005534:"
"121","OG0005535:"
"122","OG0005536:"
"123","OG0005537:"
"124","OG0005538:"
"125","OG0005539:"
"126","OG0005540:"
"127","OG0005541:"
"128","OG0005542:"
"129","OG0005543:"
"130","OG0005544:"
"131","OG0005545:"
"132","OG0005546:"
"133","OG0005547:"
"134","OG0005548:"
"135","OG0005549:"
"136","OG0005550:"
"137","OG0005551:"
"138","OG0005552:"
"139","OG0005553:"
"140","OG0005554:"
"141","OG0005555:"
"142","OG0005556:"
"143","OG0005557:"
"144","OG0005558:"
