1_0	18_190	95.41	632	29	0	24	655	1	632	0.0	1253
1_1	18_189	84.18	158	25	0	1	158	1	158	9e-103	 292
1_2	18_188	96.69	242	8	0	1	242	1	242	3e-166	 460
1_3	18_187	85.91	440	62	0	1	440	1	440	0.0	 816
1_3	18_378	22.59	270	169	9	176	426	4	252	5e-08	50.1
1_4	18_186	87.17	304	39	0	20	323	1	304	0.0	 554
1_4	18_1970	73.47	49	13	0	64	112	2	50	2e-17	72.4
1_5	18_464	91.94	211	17	0	1	211	1	211	8e-146	 405
1_6	18_466	90.57	265	25	0	1	265	1	265	0.0	 500
1_7	18_468	88.77	285	32	0	1	285	1	285	0.0	 534
1_8	18_469	94.49	272	15	0	1	272	1	272	0.0	 525
1_9	18_470	79.37	252	52	0	1	252	1	252	4e-151	 422
1_10	18_471	94.44	144	8	0	1	144	1	144	1e-100	 285
1_10	18_177	39.58	48	27	2	91	137	111	157	5e-04	34.7
1_11	18_472	81.89	127	22	1	1	127	18	143	1e-76	 223
1_12	18_473	96.67	270	9	0	1	270	1	270	0.0	 532
1_13	18_474	85.32	109	16	0	1	109	1	109	7e-59	 176
1_14	18_475	90.00	90	9	0	1	90	1	90	2e-57	 171
1_14	18_1873	32.26	93	45	5	1	86	1	82	4e-06	37.4
1_15	18_693	68.82	93	29	0	13	105	227	319	3e-42	 140
1_16	18_476	83.33	144	24	0	1	144	17	160	1e-88	 255
1_17	18_477	90.05	191	19	0	1	191	1	191	5e-123	 346
1_18	18_478	94.77	459	24	0	1	459	1	459	0.0	 857
1_19	18_479	92.01	513	40	1	1	512	1	513	0.0	 947
1_20	18_928	37.50	96	60	0	3	98	4	99	1e-16	67.8
1_21	18_480	93.65	126	8	0	3	128	1	126	8e-88	 251
1_22	18_481	94.44	342	19	0	1	342	1	342	0.0	 670
1_23	18_482	92.76	152	11	0	1	152	1	152	1e-97	 278
1_24	18_483	83.97	156	22	2	1	155	1	154	5e-82	 239
1_24	18_242	33.78	74	47	1	82	155	7	78	4e-06	41.6
1_25	18_484	96.02	452	18	0	1	452	1	452	0.0	 879
1_25	18_1145	23.00	300	177	12	151	429	161	427	1e-08	53.1
1_25	18_1145	23.08	221	146	7	144	355	694	899	4e-07	48.5
1_25	18_526	23.63	182	123	6	115	291	98	268	4e-06	44.3
1_26	18_485	87.92	298	36	0	1	298	1	298	0.0	 544
1_26	18_646	34.33	67	43	1	148	213	44	110	4e-08	49.3
1_27	18_486	88.31	445	52	0	1	445	1	445	0.0	 820
1_27	18_404	27.96	279	184	7	22	290	23	294	2e-25	 101
1_28	18_487	96.67	90	3	0	1	90	1	90	2e-64	 189
1_29	18_488	87.08	178	23	0	23	200	1	178	3e-114	 324
1_29	18_594	31.91	141	84	4	68	196	123	263	2e-16	71.2
1_29	18_752	35.71	84	46	3	92	171	351	430	1e-05	41.2
1_29	18_1538	35.19	54	35	0	134	187	137	190	3e-05	39.7
1_30	18_489	94.32	687	39	0	1	687	1	687	0.0	1358
1_31	18_490	93.46	153	10	0	1	153	1	153	3e-104	 295
1_32	18_491	87.59	395	49	0	1	395	1	395	0.0	 690
1_33	18_492	97.61	376	9	0	1	376	1	376	0.0	 763
