12_0	6_1308	95.65	345	15	0	1	345	1	345	0.0	 685
12_1	6_1307	91.70	253	21	0	10	262	1	253	2e-157	 439
12_2	6_1306	94.06	303	18	0	1	303	32	334	8e-165	 462
12_2	6_257	27.84	273	188	5	33	300	49	317	2e-21	88.2
12_2	6_1443	22.03	295	213	4	17	302	38	324	4e-08	49.7
12_3	6_1305	94.32	264	14	1	1	264	1	263	0.0	 507
12_3	6_1415	26.19	252	179	4	14	260	14	263	2e-23	93.2
12_4	6_1304	99.53	214	1	0	1	214	1	214	1e-153	 425
12_4	6_551	35.53	228	117	5	14	211	18	245	8e-37	 128
12_5	6_1303	94.57	129	7	0	10	138	1	129	2e-86	 248
12_6	6_1302	96.70	182	6	0	1	182	1	182	2e-129	 362
12_7	6_1301	94.22	900	51	1	1	900	1	899	0.0	1690
12_8	6_1300	97.12	278	8	0	6	283	1	278	7e-175	 484
12_8	6_1299	35.27	207	134	0	48	254	47	253	3e-35	 127
12_8	6_1136	27.91	215	149	3	62	270	1	215	2e-20	84.0
12_8	6_1176	25.75	268	183	6	22	280	4	264	4e-18	78.2
12_8	6_973	26.47	170	106	3	55	224	317	467	1e-08	51.6
12_8	6_973	33.10	145	89	4	66	210	65	201	1e-08	51.6
12_8	6_1177	23.04	204	150	2	62	260	98	299	3e-06	43.9
12_9	6_1299	92.07	290	23	0	1	290	1	290	4e-175	 486
12_9	6_1300	33.61	238	155	1	47	284	43	277	2e-36	 130
12_9	6_1136	35.75	207	126	5	63	266	7	209	4e-29	 108
12_9	6_973	30.33	122	76	2	77	197	76	189	1e-07	48.5
12_9	6_973	30.34	145	83	4	90	233	347	474	1e-06	45.8
12_9	6_1176	25.51	196	130	5	49	237	36	222	2e-05	41.2
12_10	6_1298	92.22	360	28	0	4	363	1	360	0.0	 687
12_10	6_1178	42.68	314	164	5	6	308	17	325	5e-80	 249
12_10	6_37	34.57	243	149	4	6	243	12	249	3e-45	 154
12_10	6_1564	38.40	250	146	2	9	256	5	248	9e-45	 155
12_10	6_1630	34.13	252	148	4	6	243	10	257	6e-41	 143
12_10	6_283	38.30	235	131	4	6	231	11	240	6e-41	 144
12_10	6_732	35.06	231	139	3	19	243	19	244	6e-40	 142
12_10	6_1589	39.11	202	114	3	34	229	31	229	2e-39	 138
12_10	6_586	32.64	239	148	5	8	242	14	243	1e-33	 123
12_10	6_258	33.89	239	142	6	6	235	2	233	1e-31	 117
12_10	6_1092	34.96	226	125	7	6	218	4	220	2e-29	 115
12_10	6_173	30.04	223	141	4	6	218	8	225	4e-29	 110
12_10	6_790	29.96	227	153	3	5	230	281	502	6e-27	 109
12_10	6_790	28.77	219	147	4	5	218	16	230	9e-23	96.3
12_10	6_1631	32.57	218	133	5	26	243	25	228	1e-23	94.7
12_10	6_1223	27.40	219	148	5	6	218	2	215	3e-23	92.8
12_10	6_1105	25.30	253	175	5	6	254	8	250	6e-23	93.6
12_10	6_335	31.28	227	130	8	6	222	352	562	4e-22	94.0
12_10	6_702	30.57	229	150	2	3	229	11	232	5e-22	90.1
12_10	6_1294	27.05	244	159	5	1	237	1	232	7e-22	90.5
12_10	6_919	29.55	220	144	6	21	235	491	704	5e-20	87.4
12_10	6_102	29.80	198	116	6	6	200	317	494	6e-18	81.3
12_10	6_102	29.26	229	114	7	21	216	15	228	2e-13	67.8
12_10	6_401	29.05	241	132	8	5	223	378	601	7e-18	80.9
12_10	6_1332	27.23	235	127	6	6	228	313	515	4e-16	75.5
12_10	6_1332	25.32	237	159	5	6	228	2	234	4e-09	53.9
12_10	6_758	29.67	209	135	5	20	218	21	227	2e-15	71.6
12_10	6_766	28.07	228	126	5	16	218	14	228	6e-15	72.0
12_10	6_766	27.36	212	127	6	8	214	319	508	1e-11	62.0
12_10	6_1482	27.40	208	139	6	21	221	23	225	6e-14	66.6
12_10	6_1099	32.09	187	97	7	22	194	363	533	2e-12	64.3
12_10	6_1100	28.50	207	123	6	21	215	369	562	5e-10	56.6
12_10	6_232	23.98	221	134	6	5	214	323	520	4e-09	53.9
12_10	6_232	22.77	224	131	5	6	200	2	212	9e-08	49.7
12_10	6_755	34.83	89	50	4	138	222	486	570	1e-04	39.7
12_11	6_1297	98.09	418	8	0	21	438	1	418	0.0	 841
12_12	6_1296	93.90	82	5	0	1	82	1	82	4e-54	 162
12_12	6_437	48.89	45	22	1	33	77	45	88	2e-07	41.2
12_13	6_1295	94.07	253	15	0	1	253	1	253	3e-173	 478
12_14	6_1294	94.75	305	16	0	1	305	1	305	0.0	 594
12_14	6_1105	28.72	289	197	3	22	302	23	310	1e-31	 118
12_14	6_790	31.17	231	153	5	2	228	278	506	4e-31	 120
12_14	6_790	34.72	216	133	4	21	228	31	246	3e-29	 115
12_14	6_1178	31.14	228	150	5	2	224	11	236	1e-28	 110
12_14	6_37	29.67	209	141	2	12	214	17	225	6e-27	 103
12_14	6_586	30.80	224	151	3	6	226	12	234	1e-26	 102
12_14	6_1092	30.92	207	134	4	22	221	23	227	3e-25	 102
12_14	6_1564	32.22	239	147	6	6	236	2	233	6e-24	95.9
12_14	6_732	28.86	201	136	4	21	214	20	220	1e-23	95.1
12_14	6_1223	27.57	214	149	2	8	215	4	217	2e-23	92.8
12_14	6_1298	29.38	211	131	5	15	213	11	215	8e-22	90.1
12_14	6_1630	26.79	209	137	5	22	214	25	233	4e-19	81.3
12_14	6_283	26.43	227	148	7	1	214	6	226	7e-19	80.5
12_14	6_1589	29.02	193	118	5	37	215	33	220	2e-18	79.0
12_14	6_173	26.89	212	145	3	13	214	15	226	3e-18	77.8
12_14	6_258	26.20	229	156	6	17	236	12	236	8e-18	77.4
12_14	6_758	28.30	212	130	5	21	214	21	228	1e-16	73.9
12_14	6_766	28.25	223	116	7	22	213	19	228	1e-16	75.9
12_14	6_766	27.22	169	110	5	26	193	336	492	4e-11	59.3
12_14	6_702	27.94	204	130	6	21	215	28	223	2e-15	70.5
