6_0	2_3692	28.03	471	305	10	1	460	1	448	6e-44	 163
6_0	2_1017	28.73	463	251	19	3	457	5	396	3e-30	 121
6_0	2_1666	29.05	358	219	13	103	446	49	385	5e-29	 117
6_0	2_2697	28.65	185	126	3	256	439	3	182	1e-15	75.1
6_0	2_3614	30.40	227	133	8	464	685	2	208	2e-15	76.6
6_1	2_3616	31.84	267	167	6	11	273	10	265	6e-33	 122
6_1	2_1538	28.64	206	126	5	90	286	1	194	1e-22	91.7
6_1	2_2169	21.92	260	184	7	31	290	31	271	1e-07	49.3
6_1	2_3409	23.83	235	133	9	75	283	74	288	3e-05	41.6
6_1	2_485	20.34	236	160	8	60	290	59	271	2e-04	38.9
6_1	2_1462	23.77	223	147	6	75	283	74	287	5e-04	37.7
6_2	2_3615	27.04	159	100	6	99	255	51	195	4e-08	52.0
6_2	2_2778	27.04	159	101	6	99	255	51	196	1e-07	50.1
6_3	2_1095	42.14	140	81	0	1	140	1	140	1e-34	 118
6_4	2_3357	36.93	371	197	9	9	369	4	347	8e-69	 220
6_4	2_1363	35.52	366	209	7	9	369	4	347	8e-66	 213
6_4	2_3430	32.05	156	83	7	5	146	3	149	2e-11	59.7
6_4	2_2188	30.63	160	86	7	1	146	1	149	7e-09	51.6
6_4	2_2521	28.85	156	88	6	5	146	3	149	9e-07	45.4
6_4	2_246	30.50	141	64	6	6	124	7	135	5e-06	43.1
6_6	2_4413	39.16	143	84	2	1	143	1	140	7e-32	 110
6_6	2_775	25.17	147	105	3	1	144	1	145	7e-10	51.2
6_6	2_4583	26.61	109	73	3	39	143	24	129	1e-09	50.1
6_6	2_4084	27.97	143	94	4	6	142	7	146	4e-09	51.6
6_6	2_1407	30.00	90	59	2	39	128	312	397	2e-08	48.9
6_6	2_4559	27.97	143	94	4	6	142	7	146	3e-08	48.5
6_6	2_1406	26.61	109	73	3	39	143	551	656	1e-07	46.6
6_6	2_4049	30.12	83	50	4	39	120	519	594	5e-07	44.7
6_6	2_842	27.40	146	91	6	6	142	7	146	7e-07	44.3
6_7	2_842	48.93	466	216	10	4	458	177	631	9e-124	 376
6_7	2_4559	45.89	462	235	7	4	458	181	634	5e-108	 335
6_7	2_4084	44.96	476	243	10	4	468	189	656	4e-107	 333
6_7	2_1406	38.90	473	266	8	3	460	2	466	5e-91	 291
6_8	2_4083	30.36	303	209	2	1	303	1	301	2e-44	 153
6_8	2_841	26.23	305	223	2	1	305	1	303	2e-37	 134
6_8	2_3715	32.27	282	186	4	1	278	1	281	1e-35	 130
6_8	2_4134	22.88	118	90	1	169	286	58	174	2e-07	47.4
6_8	2_3808	26.32	76	56	0	182	257	183	258	1e-04	40.0
6_9	2_1747	43.71	286	156	3	1	283	1	284	4e-78	 239
6_9	2_586	41.26	286	163	3	1	283	1	284	6e-73	 226
6_9	2_283	35.02	277	174	3	7	280	3	276	2e-56	 183
6_10	2_518	26.86	175	118	4	10	181	18	185	5e-09	53.1
6_10	2_840	21.55	232	167	9	27	257	22	239	4e-06	43.9
