1_0	9_101	38.57	70	43	0	6	75	9	78	6e-09	50.8
1_0	9_1529	37.88	66	41	0	6	71	11	76	3e-08	50.4
1_0	9_748	33.33	66	44	0	6	71	5	70	2e-07	47.8
1_0	9_1726	30.11	93	58	2	6	96	2	89	1e-06	45.4
1_0	9_444	32.56	86	48	1	7	82	5	90	2e-05	41.6
1_0	9_1530	31.88	69	47	0	1	69	2	70	4e-05	40.8
1_0	9_1563	29.69	64	45	0	6	69	12	75	3e-04	38.5
1_0	9_1522	29.23	65	46	0	6	70	9	73	3e-04	38.1
1_0	9_1630	32.35	68	46	0	2	69	3	70	3e-04	38.1
1_0	9_1559	44.74	38	21	0	29	66	28	65	7e-04	37.0
1_7	9_332	48.42	824	403	6	1	805	1	821	0.0	 798
1_7	9_961	50.32	622	292	7	163	783	92	697	0.0	 622
1_7	9_552	45.15	660	329	10	144	799	41	671	0.0	 556
1_7	9_1256	24.37	316	175	11	500	765	65	366	4e-07	48.9
1_7	9_1200	28.92	166	85	6	182	347	22	154	4e-06	45.8
1_7	9_406	25.69	144	74	5	510	636	18	145	1e-04	41.6
1_7	9_1290	29.90	97	49	3	506	597	13	95	2e-04	40.4
1_7	9_1185	24.76	210	119	10	179	379	26	205	2e-04	40.4
1_9	9_384	55.46	458	198	3	1	453	1	457	0.0	 526
1_9	9_985	30.36	168	103	7	57	211	26	192	3e-05	42.0
1_11	9_385	55.07	483	211	3	4	480	5	487	0.0	 530
1_12	9_571	33.05	118	76	2	65	181	112	227	3e-08	48.5
1_13	9_386	49.02	408	185	7	14	405	1	401	5e-128	 375
1_13	9_1226	25.49	153	109	4	149	298	538	688	3e-07	48.5
1_13	9_1206	30.39	102	69	2	166	265	481	582	7e-04	37.4
1_14	9_387	45.00	120	66	0	6	125	17	136	2e-28	 100
1_15	9_388	46.72	244	126	3	5	245	8	250	5e-75	 228
1_15	9_1139	31.05	190	104	4	73	236	65	253	8e-21	85.1
1_19	9_391	53.63	179	83	0	4	182	3	181	3e-65	 198
1_20	9_392	75.71	140	34	0	1	140	1	140	3e-65	 195
1_21	9_393	62.22	225	85	0	1	225	1	225	6e-104	 300
1_22	9_400	48.80	166	83	1	3	166	4	169	2e-51	 161
1_23	9_401	64.17	120	41	1	3	122	4	121	4e-36	 119
1_24	9_404	46.97	198	102	2	4	200	9	204	4e-57	 179
1_25	9_333	66.50	1191	374	6	1	1180	2	1178	0.0	1649
1_26	9_334	64.10	1206	422	6	1	1199	1	1202	0.0	1597
1_28	9_336	75.37	134	33	0	1	134	1	134	8e-71	 209
1_29	9_337	75.64	156	38	0	1	156	1	156	5e-90	 259
1_30	9_338	67.20	692	225	2	3	693	5	695	0.0	 991
1_30	9_960	28.57	483	307	11	7	476	9	466	6e-53	 188
1_30	9_1241	38.36	159	93	2	11	166	10	166	4e-25	 106
1_30	9_1241	25.99	227	135	6	270	484	192	397	9e-15	73.6
1_30	9_1241	31.33	83	56	1	600	681	402	484	7e-08	51.6
1_30	9_298	36.67	150	87	2	7	151	3	149	1e-21	95.5
1_30	9_298	24.87	197	128	6	306	488	191	381	7e-07	48.1
1_30	9_22	37.01	154	89	2	11	159	14	164	2e-19	88.2
1_30	9_22	25.14	183	127	4	309	482	200	381	2e-08	53.5
1_30	9_22	22.89	166	110	6	505	667	327	477	2e-04	40.0
1_30	9_14	33.56	146	79	1	1	146	373	500	2e-15	76.3
1_30	9_1254	35.66	129	78	3	12	138	15	140	9e-12	63.2
1_31	9_1254	70.92	392	114	0	3	394	4	395	0.0	 592
1_31	9_1241	31.94	310	172	14	8	296	5	296	1e-23	99.0
1_31	9_22	28.19	259	158	8	7	257	8	246	3e-16	76.6
1_31	9_960	29.10	189	116	6	1	179	1	181	1e-15	74.3
1_31	9_338	34.56	136	74	3	14	141	14	142	8e-14	68.9
1_31	9_298	24.48	241	155	8	14	246	8	229	2e-13	67.8
1_31	9_14	30.26	228	130	9	18	243	388	588	6e-11	60.1
1_32	9_572	32.63	377	237	8	17	384	7	375	3e-58	 194
1_32	9_560	24.45	319	210	10	17	312	11	321	5e-13	65.9
1_32	9_272	22.43	272	160	9	39	283	28	275	5e-08	50.1
1_34	9_1611	38.41	164	96	4	4	164	5	166	3e-24	91.3
1_36	9_700	25.00	100	74	1	81	180	77	175	3e-05	39.3
