5_0	6_432	38.84	121	69	2	280	399	502	618	5e-18	85.9
5_1	6_1233	30.79	302	176	8	56	340	565	850	5e-39	 146
5_1	6_1457	35.39	243	140	8	22	257	542	774	4e-37	 140
5_1	6_5642	35.37	246	144	7	39	274	492	732	7e-36	 137
5_1	6_6336	33.03	221	142	4	57	273	590	808	1e-27	 112
5_1	6_3034	26.67	165	102	6	69	220	156	314	4e-07	48.9
5_1	6_5251	28.48	151	90	5	22	166	169	307	3e-06	46.2
5_1	6_6248	26.17	107	60	3	46	145	2	96	6e-05	42.0
5_1	6_5667	33.33	81	43	3	87	167	195	264	3e-04	39.7
5_1	6_5560	30.00	110	67	4	69	173	330	434	4e-04	39.7
5_2	6_1943	44.87	78	43	0	2	79	65	142	1e-22	85.5
5_3	6_3435	27.21	147	106	1	17	163	2	147	2e-16	70.5
5_3	6_199	28.57	133	95	0	26	158	42	174	2e-12	60.1
5_3	6_5787	27.46	142	98	2	23	162	6	144	2e-12	59.3
5_4	6_3312	22.60	146	111	1	262	407	225	368	7e-06	45.1
5_4	6_2074	22.89	166	115	4	228	388	77	234	5e-04	38.9
5_6	6_1122	28.07	538	353	8	51	585	53	559	4e-52	 187
5_6	6_1122	27.08	517	337	7	120	599	24	537	2e-48	 176
5_6	6_1122	28.43	415	290	5	201	611	33	444	2e-46	 171
5_6	6_1122	26.37	455	318	7	30	471	104	554	7e-40	 150
5_6	6_1122	24.80	375	219	4	30	368	212	559	2e-25	 108
5_6	6_5146	28.99	345	200	5	246	586	46	349	5e-28	 113
5_6	6_5146	26.53	343	213	3	137	478	46	350	3e-24	 102
5_6	6_5146	29.13	333	205	6	40	370	47	350	7e-24	 100
5_6	6_5146	30.03	303	208	4	206	507	43	342	5e-23	98.2
5_6	6_5146	26.22	267	170	3	31	297	110	349	5e-18	83.2
5_6	6_5146	29.80	198	137	2	402	598	93	289	2e-12	66.2
5_6	6_5146	28.93	197	138	2	380	575	35	230	3e-11	62.4
5_6	6_1124	28.67	300	207	4	177	471	46	343	5e-26	 107
5_6	6_1124	27.27	319	135	6	76	357	43	301	7e-22	94.7
5_6	6_1124	27.76	299	209	4	286	579	46	342	2e-21	93.6
5_6	6_1124	27.27	286	201	5	319	599	43	326	1e-18	84.7
