11_6	9_628	31.62	136	86	4	10	141	22	154	2e-16	75.5
11_6	9_630	33.56	149	86	4	10	155	40	178	3e-16	75.1
11_16	9_684	31.43	105	71	1	1	105	171	274	3e-11	54.7
11_18	9_766	30.28	317	208	8	2	312	6	315	5e-33	 123
11_18	9_651	24.53	322	224	10	3	318	5	313	1e-17	79.0
11_18	9_792	23.45	307	210	10	2	292	3	300	7e-17	76.6
11_18	9_1412	23.47	277	198	7	1	272	1	268	4e-15	71.6
11_18	9_1172	25.75	299	201	11	2	292	4	289	3e-13	65.9
11_19	9_1173	50.54	461	228	0	3	463	10	470	6e-174	 497
11_19	9_181	43.82	461	254	3	1	457	1	460	2e-137	 404
11_19	9_1175	23.05	282	192	9	42	305	53	327	2e-08	52.4
11_24	9_1827	72.50	120	33	0	1	120	1	120	7e-60	 180
11_25	9_718	33.46	254	150	7	5	246	25	271	6e-34	 122
11_25	9_196	32.80	250	154	8	4	246	2	244	2e-33	 120
11_25	9_1481	26.32	247	170	5	5	242	48	291	4e-18	77.4
11_25	9_1461	26.29	194	138	3	4	193	3	195	2e-15	69.7
11_25	9_1262	25.13	195	139	4	1	191	1	192	5e-06	42.4
11_25	9_978	23.11	251	164	9	10	244	4	241	2e-05	40.8
11_26	9_1377	23.68	266	190	4	10	275	3	255	2e-21	91.7
11_26	9_1486	20.49	283	209	4	9	291	5	271	5e-19	84.7
11_26	9_1485	25.08	303	214	5	9	310	2	292	6e-18	81.6
11_27	9_1498	25.36	209	142	5	81	279	1	205	4e-14	65.9
11_27	9_1557	31.91	94	64	0	186	279	279	372	1e-07	48.1
11_27	9_1066	25.77	97	61	3	186	277	222	312	8e-05	39.3
11_27	9_1612	25.88	85	63	0	195	279	218	302	3e-04	37.7
11_28	9_607	27.81	453	305	7	31	478	32	467	2e-64	 215
11_28	9_608	28.94	470	309	8	16	478	7	458	2e-58	 198
11_28	9_251	32.00	150	97	4	26	174	20	165	2e-08	52.4
11_28	9_523	22.64	296	195	8	84	355	79	364	2e-06	46.2
11_28	9_1086	26.45	121	84	2	35	154	9	125	1e-04	40.4
11_28	9_1188	27.65	170	90	9	84	247	73	215	2e-04	39.3
11_28	9_1058	25.32	79	59	0	86	164	70	148	4e-04	38.5
11_31	9_196	31.50	200	134	2	1	200	1	197	9e-25	96.3
11_31	9_1461	24.89	233	168	4	5	230	6	238	1e-16	73.2
11_31	9_718	26.04	192	134	3	3	191	25	211	3e-14	66.6
11_31	9_1481	28.28	198	127	7	3	193	48	237	9e-10	53.9
11_31	9_1262	27.62	239	162	7	2	236	4	235	2e-09	52.8
11_34	9_914	55.56	747	331	1	1	747	3	748	0.0	 892
11_34	9_551	30.35	827	477	17	14	747	18	838	4e-117	 373
11_34	9_551	33.97	156	87	6	6	157	513	656	3e-15	75.5
11_34	9_1001	33.09	689	385	16	128	755	267	940	1e-109	 355
11_34	9_1001	49.17	120	61	0	1	120	1	120	6e-25	 107
11_34	9_1001	31.72	145	88	5	6	147	608	744	1e-11	64.3
11_34	9_1001	31.07	103	40	3	462	533	14	116	6e-04	38.9
11_34	9_620	37.08	89	53	2	326	413	136	222	2e-10	57.8
11_34	9_620	31.18	93	59	2	626	714	127	218	5e-05	41.2
11_34	9_599	35.00	100	56	3	331	429	135	226	2e-08	51.6
11_34	9_273	31.06	132	79	6	612	741	119	240	3e-07	48.1
11_34	9_273	33.75	80	50	2	331	409	142	219	2e-06	45.8
11_34	9_1191	34.65	101	58	4	307	405	117	211	3e-06	45.4
11_34	9_1191	34.29	105	57	6	598	701	112	205	5e-05	41.6
11_34	9_36	42.65	68	38	1	638	705	149	215	4e-06	45.4
11_34	9_36	37.11	97	51	5	333	427	149	237	2e-04	40.0
11_34	9_1122	32.00	100	63	4	617	714	119	215	1e-05	43.1
11_34	9_323	33.67	98	61	2	307	403	110	204	2e-05	42.7
11_34	9_323	32.22	90	55	3	621	708	119	204	1e-04	40.0
11_34	9_911	25.77	163	99	5	562	703	69	230	2e-05	43.1
11_34	9_1177	23.70	173	121	5	321	491	117	280	2e-05	43.1
11_34	9_1177	34.09	88	49	4	625	707	352	435	3e-04	40.0
11_34	9_367	34.38	96	58	4	316	409	129	221	3e-05	42.4
11_34	9_1433	37.50	88	49	5	311	396	123	206	8e-05	40.8
11_34	9_366	24.24	165	122	3	550	714	59	220	1e-04	40.8
11_34	9_366	27.27	99	63	3	331	428	143	233	5e-04	38.5
11_34	9_1039	30.97	113	74	3	302	413	109	218	2e-04	39.7
11_34	9_398	25.71	105	70	2	325	429	140	236	2e-04	39.7
11_34	9_528	33.04	112	65	4	598	708	103	205	3e-04	39.3
11_34	9_582	33.33	102	63	4	310	409	113	211	3e-04	39.7
11_34	9_808	30.93	97	55	3	333	427	471	557	3e-04	40.0
11_34	9_808	31.82	110	59	5	629	734	462	559	8e-04	38.5
11_34	9_1482	35.42	96	53	4	617	709	370	459	4e-04	39.3
11_34	9_1342	27.37	190	115	9	563	732	31	217	8e-04	37.7
11_35	9_913	50.00	130	65	0	1	130	11	140	8e-43	 137
11_44	9_701	29.20	339	203	13	10	324	3	328	5e-27	 105
11_46	9_950	29.26	229	131	6	2	199	5	233	1e-21	88.6
11_48	9_981	28.64	206	133	3	55	246	25	230	3e-25	 102
11_48	9_448	27.92	240	155	5	39	264	7	242	2e-23	94.7
11_48	9_36	29.86	221	125	7	46	241	16	231	3e-19	84.3
11_48	9_440	24.75	198	130	3	54	237	16	208	3e-19	83.2
11_48	9_582	27.45	204	137	4	54	246	19	222	4e-18	81.3
11_48	9_1191	29.05	210	134	5	52	246	21	230	5e-18	79.3
11_48	9_1034	23.26	301	205	7	15	292	5	302	7e-18	80.1
11_48	9_682	28.78	205	125	6	52	239	20	220	1e-16	77.0
11_48	9_1109	25.23	214	149	1	48	250	11	224	2e-16	74.7
11_48	9_367	27.70	213	130	5	55	246	23	232	2e-16	74.7
11_48	9_635	23.50	217	150	4	54	255	19	234	2e-16	75.5
11_48	9_590	27.54	207	126	5	53	239	23	225	9e-16	72.8
11_48	9_168	27.46	193	126	3	52	235	17	204	1e-15	72.0
11_48	9_1177	29.60	223	135	7	54	269	17	224	2e-15	73.6
11_48	9_1177	22.03	227	158	7	21	234	224	444	1e-05	43.1
11_48	9_102	23.28	232	137	6	52	269	17	221	2e-14	68.6
