2_0	34_818	68.31	243	76	1	30	271	1	243	9e-118	 338
2_1	34_817	95.56	383	17	0	1	383	1	383	0.0	 743
2_2	34_816	74.45	137	35	0	2	138	10	146	8e-77	 225
2_3	34_814	85.36	280	41	0	1	280	1	280	0.0	 506
2_4	34_813	89.17	120	13	0	1	120	2	121	1e-73	 215
2_5	34_812	93.73	319	20	0	1	319	1	319	0.0	 624
2_6	34_811	91.69	1143	95	0	17	1159	1	1143	0.0	2190
2_7	34_810	97.51	402	10	0	1	402	13	414	0.0	 785
2_7	34_288	38.33	407	228	12	1	401	11	400	3e-74	 237
2_8	34_809	97.40	77	2	0	1	77	1	77	1e-47	 145
2_9	34_808	92.62	244	18	0	1	244	1	244	3e-166	 460
2_9	34_2048	33.33	246	159	2	1	241	5	250	2e-43	 146
2_9	34_1778	33.77	228	143	4	7	229	3	227	5e-33	 119
2_9	34_1240	29.82	228	151	5	4	224	5	230	9e-28	 105
2_9	34_1278	28.02	257	165	6	6	243	3	258	2e-27	 104
2_9	34_691	32.40	250	150	6	1	240	1	241	2e-26	 101
2_9	34_1073	30.00	250	165	5	1	242	46	293	2e-23	93.6
2_9	34_329	26.32	209	134	4	9	208	5	202	5e-14	65.9
2_9	34_2215	27.38	263	152	13	3	241	4	251	3e-08	49.3
2_9	34_882	23.98	196	139	4	1	188	1	194	3e-05	40.0
2_10	34_807	87.46	311	39	0	1	311	1	311	0.0	 568
2_11	34_806	92.74	317	23	0	1	317	1	317	0.0	 612
2_12	34_805	88.51	348	40	0	1	348	1	348	0.0	 634
2_13	34_803	87.57	169	21	0	1	169	1	169	4e-110	 311
2_14	34_802	82.63	639	111	0	1	639	1	639	0.0	1110
2_14	34_1489	24.01	658	420	22	29	630	26	659	4e-37	 143
2_14	34_1769	29.10	134	87	4	504	632	13	143	4e-13	64.7
2_14	34_1991	30.15	136	85	4	506	635	13	144	4e-09	55.1
2_14	34_2115	26.19	126	88	2	510	631	499	623	1e-05	43.9
2_15	34_801	86.59	246	33	0	1	246	2	247	4e-160	 445
2_16	34_800	88.92	379	42	0	1	379	1	379	0.0	 696
2_17	34_799	84.11	384	61	0	1	384	1	384	0.0	 673
2_17	34_195	47.54	61	27	3	2	59	3	61	2e-04	38.9
2_18	34_798	95.39	217	10	0	1	217	1	217	2e-133	 375
2_19	34_797	96.80	250	8	0	1	250	1	250	7e-178	 490
2_20	34_795	92.62	122	9	0	1	122	1	122	1e-81	 235
2_21	34_792	82.83	198	34	0	1	198	1	198	7e-115	 326
2_22	34_790	97.65	1406	32	1	1	1405	1	1406	0.0	2799
2_23	34_789	98.14	1342	25	0	1	1342	1	1342	0.0	2707
2_24	34_788	98.36	122	2	0	1	122	1	122	5e-76	 221
2_25	34_787	97.58	165	4	0	1	165	1	165	9e-115	 323
2_26	34_786	97.42	233	6	0	1	233	1	233	7e-165	 456
2_27	34_785	100.00	142	0	0	1	142	1	142	7e-101	 286
2_28	34_784	96.10	359	14	0	1	359	1	359	0.0	 729
2_28	34_1766	23.16	285	175	7	20	304	7	247	1e-15	72.4
2_29	34_783	97.93	387	8	0	1	387	1	387	0.0	 762
2_30	34_782	96.55	87	3	0	1	87	1	87	9e-56	 167
2_31	34_780	82.84	268	46	0	3	270	1	268	3e-159	 444
2_32	34_779	84.62	143	22	0	1	143	1	143	2e-88	 254
2_33	34_753	91.61	310	26	0	1	310	1	310	0.0	 600
2_34	34_748	79.12	910	171	9	1	896	1	905	0.0	1407
2_34	34_932	35.05	465	291	7	4	460	5	466	7e-66	 227
2_35	34_746	90.03	391	39	0	1	391	1	391	0.0	 742
2_35	34_766	41.41	396	226	2	1	390	1	396	1e-115	 343
2_37	34_1720	89.58	259	26	1	1	259	1	258	3e-178	 492
2_37	34_1034	31.02	245	114	5	24	219	14	252	2e-32	 119
2_37	34_1619	30.14	73	50	1	19	91	4	75	4e-07	45.1
2_38	34_1728	73.37	323	86	0	9	331	5	327	0.0	 520
2_39	34_1727	94.09	203	12	0	1	203	1	203	6e-144	 400
2_39	34_2044	26.16	172	101	7	32	193	11	166	4e-04	36.6
2_40	34_1726	90.57	403	38	0	1	403	1	403	0.0	 775
2_40	34_2284	24.00	425	264	9	29	399	45	464	1e-29	 115
2_40	34_1234	26.38	307	203	8	27	319	27	324	2e-24	 100
2_41	34_1725	92.13	89	7	0	1	89	1	89	5e-59	 175
2_42	34_1724	88.20	356	42	0	1	356	1	356	0.0	 653
2_42	34_2172	33.62	116	67	4	211	324	499	606	1e-04	39.7
2_43	34_635	79.03	310	65	0	1	310	1	310	0.0	 528
2_43	34_1047	33.92	227	139	4	4	229	19	235	6e-31	 116
2_43	34_61	22.58	248	158	8	67	286	61	302	6e-06	43.5
2_44	34_644	91.80	500	41	0	1	500	1	500	0.0	 929
