21_0	5_916	93.96	761	46	0	1	761	1	761	0.0	1515
21_1	5_915	96.83	378	12	0	1	378	1	378	0.0	 764
21_2	5_914	81.33	884	165	0	1	884	11	894	0.0	1506
21_3	5_913	87.62	307	38	0	1	307	1	307	0.0	 536
21_3	5_1618	32.08	106	70	2	201	306	115	218	2e-08	50.4
21_3	5_1488	24.15	294	204	9	17	298	6	292	3e-07	47.0
21_4	5_869	77.85	298	66	0	1	298	1	298	4e-174	 484
21_4	5_1001	23.84	281	194	7	20	286	13	287	6e-13	64.3
21_5	5_641	24.47	331	238	5	2	325	7	332	4e-33	 123
21_5	5_730	27.69	325	204	12	4	308	3	316	1e-18	81.3
21_5	5_1591	34.55	165	96	5	2	157	5	166	7e-18	79.3
21_5	5_423	28.17	252	167	6	3	249	8	250	3e-17	77.4
21_5	5_402	31.45	159	97	4	1	156	1	150	5e-16	73.9
21_5	5_873	25.53	329	195	10	7	308	17	322	1e-15	72.8
21_5	5_546	25.53	329	195	10	7	308	17	322	1e-15	72.8
21_6	5_728	23.79	454	281	21	4	426	34	453	9e-18	81.6
21_7	5_663	22.58	465	324	12	23	460	17	472	2e-11	61.6
21_9	5_765	49.07	593	301	1	5	597	4	595	0.0	 607
21_9	5_1041	26.44	503	306	15	5	475	4	474	2e-33	 131
21_9	5_1395	28.57	252	142	7	10	244	384	614	5e-19	87.4
21_9	5_437	34.67	150	91	3	7	150	11	159	2e-18	85.5
21_9	5_437	26.78	239	145	8	162	380	266	494	7e-13	67.4
21_9	5_1006	31.58	152	91	3	7	150	14	160	2e-17	81.6
21_9	5_1006	19.41	237	157	9	148	366	243	463	1e-05	43.9
21_9	5_1098	25.00	180	111	5	10	180	204	368	4e-04	39.3
21_10	5_1208	31.33	482	298	14	242	701	58	528	5e-49	 177
21_10	5_693	34.39	221	135	4	491	701	359	579	9e-30	 121
21_10	5_160	32.80	189	122	4	508	695	370	554	3e-22	97.1
21_10	5_161	25.24	210	154	2	491	698	335	543	7e-22	95.9
21_10	5_1465	28.30	212	136	5	492	696	4	206	2e-18	82.0
21_10	5_1760	31.31	214	115	8	508	701	16	217	6e-18	80.9
21_10	5_1363	28.02	207	118	8	502	698	323	508	6e-17	80.5
21_10	5_1363	26.24	202	127	5	505	686	13	212	2e-12	66.2
21_10	5_1749	32.51	203	115	8	508	696	16	210	7e-17	77.4
21_10	5_1050	32.37	173	99	6	502	663	5	170	2e-16	75.9
21_10	5_721	32.73	165	96	4	505	662	14	170	3e-16	75.5
21_10	5_1153	32.28	158	89	4	511	662	38	183	8e-16	75.9
21_10	5_619	30.17	232	128	7	486	702	11	223	1e-15	76.6
21_10	5_470	27.55	196	113	5	501	691	322	493	4e-15	74.7
21_10	5_470	24.31	218	132	7	508	702	16	223	1e-07	50.8
21_10	5_459	31.32	182	114	6	493	668	3	179	6e-15	73.2
21_10	5_1661	27.31	216	127	6	507	698	17	226	1e-14	73.2
21_10	5_1661	27.72	202	125	7	492	691	320	502	3e-12	65.9
21_10	5_1340	29.41	187	118	4	509	685	18	200	5e-14	68.6
21_10	5_1696	27.78	180	112	4	513	684	4	173	1e-13	67.8
21_10	5_246	26.37	201	135	6	508	696	21	220	1e-13	68.2
21_10	5_1599	35.71	154	86	4	512	661	26	170	2e-13	68.2
21_10	5_1466	27.71	166	104	5	511	668	24	181	4e-13	65.9
21_10	5_920	31.35	185	105	6	492	676	5	167	9e-13	65.1
21_10	5_780	28.91	211	129	8	484	684	5	204	2e-12	64.7
21_10	5_1742	28.57	161	93	4	512	661	32	181	2e-12	64.7
21_10	5_1563	24.74	194	116	4	493	676	3	176	2e-12	63.2
21_10	5_1512	24.74	194	116	4	493	676	3	176	2e-12	63.2
21_10	5_1498	24.74	194	116	4	493	676	3	176	2e-12	63.2
21_10	5_668	27.01	174	119	4	506	676	16	184	5e-12	62.4
21_10	5_1047	30.49	164	84	6	505	661	372	512	1e-11	63.5
21_10	5_1475	29.17	192	100	5	501	675	293	465	3e-11	62.0
21_10	5_1475	25.96	208	132	11	508	696	25	229	8e-05	41.6
21_10	5_404	28.18	181	100	8	495	661	6	170	2e-10	58.2
21_10	5_1494	28.10	210	102	7	522	703	27	215	2e-10	57.4
21_10	5_316	25.79	221	139	4	486	695	282	488	7e-10	58.2
21_10	5_401	28.19	188	117	6	507	684	15	194	9e-10	55.8
21_10	5_30	29.26	188	117	6	496	676	10	188	1e-09	56.6
21_10	5_987	24.47	188	106	4	499	668	17	186	2e-09	54.7
21_10	5_1240	30.23	172	85	7	514	664	25	182	3e-09	54.3
21_10	5_718	22.22	207	125	9	508	686	21	219	6e-09	54.7
21_10	5_718	26.83	205	128	7	488	686	313	501	2e-08	53.5
21_10	5_283	26.34	186	117	6	501	675	266	442	9e-09	54.3
21_10	5_283	25.32	154	111	1	508	661	16	165	1e-07	50.4
21_10	5_1356	41.67	48	28	0	506	553	18	65	2e-07	48.5
21_12	5_303	91.64	1472	123	0	1	1472	1	1472	0.0	2780
21_13	5_304	91.29	264	20	2	1	261	1	264	3e-176	 487
21_14	5_305	94.08	439	26	0	1	439	2	440	0.0	 849
21_15	5_1546	27.07	351	227	14	1	340	1	333	6e-15	72.8
21_15	5_788	24.62	195	146	1	2	195	5	199	2e-10	58.5
21_17	5_482	26.30	289	196	5	117	395	26	307	1e-14	70.5
