1_0	21_1344	82.86	35	6	0	1	35	10	44	5e-15	62.4
1_1	21_1404	96.37	331	12	0	1	331	1	331	0.0	 674
1_1	21_157	30.91	317	183	9	2	293	9	314	2e-38	 139
1_2	21_1403	91.78	292	24	0	1	292	1	292	0.0	 563
1_2	21_157	23.89	180	120	4	29	197	28	201	1e-05	42.4
1_3	21_1402	76.87	402	93	0	5	406	1	402	0.0	 662
1_3	21_1415	25.13	394	250	11	34	403	5	377	1e-25	 103
1_4	21_1401	74.81	131	33	0	1	131	1	131	3e-71	 210
1_5	21_1400	65.28	193	66	1	1	192	1	193	3e-87	 255
1_6	21_1398	80.32	442	87	0	3	444	4	445	0.0	 758
1_7	21_1397	86.57	268	36	0	1	268	1	268	0.0	 501
1_8	21_1396	86.86	373	49	0	1	373	1	373	0.0	 657
1_8	21_1569	27.35	117	82	1	5	118	6	122	3e-07	48.1
1_9	21_1395	91.65	443	37	0	1	443	1	443	0.0	 828
1_9	21_677	29.12	285	157	15	7	254	42	318	8e-11	60.1
1_10	21_1394	92.69	260	19	0	1	260	1	260	3e-179	 494
1_11	21_1392	90.40	177	17	0	1	177	1	177	3e-118	 333
1_12	21_1391	97.66	513	12	0	1	513	1	513	0.0	1025
1_12	21_1389	26.44	382	248	8	71	443	52	409	7e-30	 118
1_12	21_396	29.79	282	181	5	97	377	108	373	1e-26	 108
1_13	21_1390	93.43	289	19	0	1	289	1	289	0.0	 557
1_14	21_1389	99.35	460	3	0	1	460	1	460	0.0	 931
1_14	21_396	29.14	374	242	10	47	406	71	435	1e-35	 134
1_14	21_1391	26.70	382	247	7	52	409	71	443	2e-30	 119
1_14	21_1525	23.83	256	183	5	94	346	124	370	5e-07	47.8
1_15	21_1388	92.91	141	10	0	1	141	1	141	3e-94	 269
1_16	21_1387	77.92	1069	233	1	1	1069	1	1066	0.0	1751
1_17	21_1386	72.48	258	71	0	1	258	1	258	4e-137	 388
1_17	21_146	25.59	254	181	5	2	251	3	252	2e-24	95.9
1_17	21_340	30.35	201	127	8	6	204	2	191	9e-15	68.2
1_18	21_1383	87.14	210	27	0	1	210	1	210	2e-137	 384
1_18	21_1271	30.10	196	102	9	1	193	1	164	8e-15	67.0
1_19	21_1194	26.80	250	119	11	359	574	206	425	2e-06	47.0
1_21	21_1382	89.20	213	23	0	1	213	1	213	4e-146	 409
1_22	21_1381	88.94	208	23	0	1	208	1	208	1e-144	 402
1_23	21_1380	97.58	248	6	0	36	283	1	248	5e-175	 484
1_23	21_493	40.38	265	153	2	15	276	80	342	3e-62	 200
1_24	21_1379	93.66	505	31	1	1	505	1	504	0.0	 988
1_24	21_602	29.66	327	193	9	187	498	15	319	1e-30	 118
1_24	21_1227	26.92	286	183	10	68	342	18	288	1e-19	88.6
1_24	21_1227	30.20	149	94	5	354	499	413	554	5e-12	64.3
1_24	21_1637	26.74	258	159	10	251	499	223	459	6e-10	57.8
1_25	21_1378	87.38	420	53	0	1	420	1	420	0.0	 722
1_26	21_1377	97.60	208	5	0	1	208	1	208	8e-149	 413
1_27	21_1375	87.95	224	27	0	1	224	1	224	9e-151	 419
1_28	21_1374	97.64	127	3	0	1	127	1	127	7e-92	 262
1_28	21_990	85.25	61	9	0	67	127	700	760	3e-30	 112
1_28	21_254	43.10	58	33	0	65	122	749	806	4e-11	56.6
1_29	21_1373	89.36	376	39	1	1	375	1	376	0.0	 664
1_30	21_1372	96.87	638	20	0	1	638	1	638	0.0	1229
1_30	21_1419	42.37	590	311	8	5	588	22	588	3e-142	 428
1_30	21_1399	34.29	522	294	14	1	514	1	481	4e-82	 269
1_30	21_1557	26.05	238	126	9	5	240	13	202	4e-08	52.0
1_31	21_1371	96.88	192	6	0	1	192	1	192	9e-132	 369
1_32	21_1370	97.85	557	12	0	1	557	1	557	0.0	1143
1_33	21_1368	85.71	56	8	0	1	56	6	61	5e-29	97.1
1_34	21_1367	91.75	473	39	0	1	473	1	473	0.0	 930
1_34	21_557	34.66	251	150	4	1	249	1	239	1e-41	 149
1_34	21_1512	31.62	117	80	0	5	121	36	152	4e-14	70.5
1_35	21_1366	86.72	926	121	1	2	927	1	924	0.0	1677
1_36	21_1365	94.06	219	13	0	1	219	1	219	9e-154	 426
1_37	21_1364	81.73	312	57	0	1	312	1	312	0.0	 545
1_38	21_1363	92.49	919	69	0	17	935	1	919	0.0	1768
1_38	21_76	20.78	818	481	21	46	778	31	766	1e-33	 136
1_38	21_452	22.82	333	202	7	58	353	42	356	5e-11	63.2
1_38	21_1566	29.63	108	75	1	553	660	218	324	6e-06	45.8
1_38	21_1600	35.29	51	33	0	58	108	14	64	5e-05	43.5
1_39	21_1362	86.45	155	21	0	1	155	1	155	6e-98	 280
1_40	21_1361	88.57	315	36	0	1	315	1	315	0.0	 590
1_41	21_1360	86.21	58	8	0	26	83	1	58	3e-33	 108
1_42	21_1358	86.65	397	52	1	1	397	1	396	0.0	 634
1_42	21_140	45.00	60	32	1	167	226	155	213	3e-06	45.1
1_42	21_313	23.35	197	111	4	62	219	40	235	4e-06	44.7
1_43	21_1357	88.80	652	73	0	14	665	5	656	0.0	1185
1_43	21_957	45.54	202	107	1	33	234	15	213	2e-56	 190
1_43	21_1159	36.96	230	144	1	11	239	1	230	1e-45	 159
1_43	21_1642	37.84	222	135	3	17	236	1	221	9e-42	 152
1_43	21_1346	37.90	219	131	3	17	234	1	215	4e-40	 144
1_43	21_1960	33.79	219	145	0	17	235	2	220	5e-40	 144
1_43	21_648	35.56	225	142	3	14	236	3	226	1e-37	 140
1_43	21_2080	40.29	206	118	4	36	237	16	220	1e-36	 135
1_43	21_1859	39.90	208	118	5	35	237	15	220	1e-35	 132
1_43	21_1331	32.14	224	149	3	17	238	1	223	2e-35	 134
1_43	21_180	37.56	205	124	3	35	235	16	220	8e-33	 124
1_43	21_196	36.29	237	143	5	17	251	1	231	1e-31	 121
1_43	21_743	33.61	244	137	6	16	246	18	249	1e-31	 124
1_43	21_1997	38.46	195	115	3	47	237	577	770	4e-29	 119
1_43	21_352	32.89	228	127	6	18	234	3	215	1e-26	 108
1_43	21_2003	30.94	223	136	8	40	256	18	228	1e-23	98.2
1_43	21_1749	31.90	232	144	7	16	235	3	232	2e-23	97.8
1_43	21_847	30.98	255	156	9	18	263	338	581	6e-22	96.7
1_43	21_1562	31.20	234	140	7	12	238	1	220	6e-22	94.0
