20_0	19_143	98.43	127	2	0	1	127	1	127	4e-92	 262
20_0	19_363	85.25	61	9	0	67	127	700	760	9e-30	 110
20_1	19_142	97.38	229	6	0	1	229	1	229	6e-168	 463
20_2	19_141	97.60	334	8	0	1	334	1	334	0.0	 673
20_2	19_1251	25.53	329	231	7	9	329	2	324	1e-25	 101
20_2	19_1087	24.00	325	224	9	10	317	18	336	3e-19	83.6
20_2	19_922	22.60	323	208	7	11	309	3	307	5e-08	49.7
20_2	19_655	37.70	61	34	1	5	61	7	67	3e-06	41.6
20_2	19_995	23.08	299	186	14	1	277	1	277	1e-05	42.4
20_3	19_140	87.07	116	15	0	1	116	1	116	2e-54	 166
20_4	19_139	100.00	208	0	0	1	208	1	208	7e-152	 421
20_5	19_138	97.63	422	10	0	1	422	1	422	0.0	 818
20_7	19_137	99.01	505	5	0	1	505	1	505	0.0	1040
20_7	19_1964	28.44	327	205	8	183	498	11	319	1e-30	 117
20_7	19_479	25.91	301	195	11	53	342	5	288	6e-18	82.8
20_7	19_479	28.86	149	96	5	354	499	413	554	6e-12	63.9
20_7	19_1818	27.13	258	158	10	251	499	223	459	4e-10	57.8
20_8	19_136	98.94	283	3	0	1	283	1	283	0.0	 580
20_8	19_846	40.00	265	154	2	15	276	80	342	2e-62	 200
20_9	19_135	98.08	208	4	0	1	208	1	208	2e-153	 424
20_11	19_134	94.17	240	14	0	1	240	1	240	1e-171	 473
20_12	19_145	96.86	191	6	0	1	191	1	191	8e-139	 386
20_13	19_146	100.00	195	0	0	1	195	1	195	4e-138	 384
20_14	19_147	98.57	210	3	0	1	210	1	210	2e-153	 424
20_14	19_560	26.70	191	111	6	4	193	2	164	4e-15	67.4
20_15	19_148	98.57	350	5	0	1	350	1	350	0.0	 682
20_15	19_1896	18.01	211	172	1	1	210	117	327	4e-07	47.4
20_16	19_149	98.21	56	1	0	1	56	1	56	5e-35	 112
20_17	19_150	99.63	272	1	0	21	292	1	272	0.0	 536
20_17	19_317	28.97	145	92	4	96	229	123	267	2e-05	41.2
20_18	19_151	97.68	259	6	0	1	259	1	259	0.0	 527
20_18	19_2023	27.31	260	174	7	1	252	1	253	2e-26	 101
20_19	19_152	97.77	1074	19	1	1	1069	1	1074	0.0	2142
20_21	19_1118	76.36	55	13	0	1	55	1	55	1e-24	85.5
20_22	19_1119	91.75	194	16	0	1	194	1	194	7e-133	 371
20_23	19_1120	87.21	383	49	0	1	383	1	383	0.0	 701
20_24	19_1121	98.46	259	4	0	1	259	1	259	0.0	 523
20_24	19_878	30.21	192	123	4	3	186	116	304	1e-13	65.9
