"","x"
"1","OG0000019:"
"2","OG0000021:"
"3","OG0000030:"
"4","OG0000040:"
"5","OG0000060:"
"6","OG0000083:"
"7","OG0000084:"
"8","OG0000085:"
"9","OG0000086:"
"10","OG0000087:"
"11","OG0000125:"
"12","OG0000127:"
"13","OG0000148:"
"14","OG0000157:"
"15","OG0000166:"
"16","OG0000167:"
"17","OG0000168:"
"18","OG0000175:"
"19","OG0000183:"
"20","OG0000184:"
"21","OG0000185:"
"22","OG0000186:"
"23","OG0000201:"
"24","OG0000202:"
"25","OG0000248:"
"26","OG0000263:"
"27","OG0000271:"
"28","OG0000280:"
"29","OG0000281:"
"30","OG0000302:"
"31","OG0000304:"
"32","OG0000355:"
"33","OG0000368:"
"34","OG0000402:"
"35","OG0000508:"
"36","OG0000509:"
"37","OG0000541:"
"38","OG0000543:"
"39","OG0000546:"
"40","OG0000553:"
"41","OG0000583:"
"42","OG0000598:"
"43","OG0000611:"
"44","OG0000612:"
"45","OG0000673:"
"46","OG0000674:"
"47","OG0000675:"
"48","OG0000677:"
"49","OG0000697:"
"50","OG0000839:"
"51","OG0000844:"
"52","OG0000851:"
"53","OG0000852:"
"54","OG0000913:"
"55","OG0000914:"
"56","OG0000920:"
"57","OG0000924:"
"58","OG0000925:"
"59","OG0000927:"
"60","OG0001025:"
"61","OG0001026:"
"62","OG0001027:"
"63","OG0001028:"
"64","OG0001041:"
"65","OG0001112:"
"66","OG0001119:"
"67","OG0001122:"
"68","OG0001139:"
"69","OG0001169:"
"70","OG0001171:"
"71","OG0001172:"
"72","OG0001190:"
"73","OG0001198:"
"74","OG0001199:"
"75","OG0001311:"
"76","OG0001312:"
"77","OG0001387:"
"78","OG0001522:"
"79","OG0001524:"
"80","OG0001612:"
"81","OG0001614:"
"82","OG0001620:"
"83","OG0001659:"
"84","OG0001677:"
"85","OG0001683:"
"86","OG0001695:"
"87","OG0001698:"
"88","OG0001699:"
"89","OG0001711:"
"90","OG0001712:"
"91","OG0001757:"
"92","OG0001760:"
"93","OG0001773:"
"94","OG0001793:"
"95","OG0001801:"
"96","OG0001810:"
"97","OG0001827:"
"98","OG0001830:"
"99","OG0001845:"
"100","OG0001859:"
"101","OG0001873:"
"102","OG0001874:"
"103","OG0001879:"
"104","OG0001897:"
"105","OG0001904:"
"106","OG0001920:"
"107","OG0001941:"
"108","OG0001944:"
"109","OG0001975:"
"110","OG0001984:"
"111","OG0002005:"
"112","OG0002021:"
"113","OG0002029:"
"114","OG0002032:"
"115","OG0002036:"
"116","OG0002105:"
"117","OG0002106:"
"118","OG0002140:"
"119","OG0002181:"
"120","OG0002208:"
"121","OG0002236:"
"122","OG0002269:"
"123","OG0002281:"
"124","OG0002293:"
"125","OG0002299:"
"126","OG0002303:"
"127","OG0002357:"
"128","OG0002358:"
"129","OG0002363:"
"130","OG0002365:"
"131","OG0002366:"
"132","OG0002370:"
"133","OG0002371:"
"134","OG0002372:"
"135","OG0002375:"
"136","OG0002376:"
"137","OG0002377:"
"138","OG0002410:"
"139","OG0002421:"
"140","OG0002425:"
"141","OG0002498:"
"142","OG0002502:"
"143","OG0002503:"
"144","OG0002563:"
"145","OG0002564:"
"146","OG0002587:"
"147","OG0002600:"
"148","OG0002653:"
"149","OG0002655:"
"150","OG0002658:"
"151","OG0002659:"
"152","OG0002662:"
"153","OG0002663:"
"154","OG0002664:"
"155","OG0002665:"
"156","OG0002668:"
"157","OG0002672:"
"158","OG0002673:"
"159","OG0002676:"
"160","OG0002678:"
"161","OG0002679:"
"162","OG0002681:"
"163","OG0002686:"
"164","OG0002690:"
"165","OG0002693:"
"166","OG0002697:"
"167","OG0002698:"
"168","OG0002700:"
"169","OG0002702:"
"170","OG0002704:"
"171","OG0002879:"
"172","OG0002882:"
"173","OG0002916:"
"174","OG0002923:"
"175","OG0002926:"
"176","OG0002953:"
"177","OG0003071:"
"178","OG0003073:"
"179","OG0003075:"
"180","OG0003078:"
"181","OG0003080:"
"182","OG0003091:"
"183","OG0003393:"
"184","OG0003543:"
"185","OG0003544:"
"186","OG0003545:"
"187","OG0003546:"
"188","OG0003549:"
"189","OG0003550:"
"190","OG0003551:"
"191","OG0003555:"
"192","OG0003558:"
"193","OG0003565:"
"194","OG0003567:"
"195","OG0003569:"
"196","OG0003570:"
"197","OG0004187:"
"198","OG0004188:"
"199","OG0004189:"
"200","OG0004190:"
"201","OG0004191:"
"202","OG0004192:"
"203","OG0004193:"
"204","OG0004194:"
"205","OG0004195:"
"206","OG0004196:"
"207","OG0004197:"
"208","OG0004198:"
"209","OG0004199:"
"210","OG0004200:"
"211","OG0004201:"
"212","OG0004202:"
"213","OG0004203:"
"214","OG0004204:"
"215","OG0004205:"
"216","OG0004206:"
"217","OG0004207:"
"218","OG0004208:"
"219","OG0004209:"
"220","OG0004210:"
"221","OG0004211:"
"222","OG0004212:"
"223","OG0004213:"
"224","OG0004214:"
"225","OG0004215:"
"226","OG0004216:"
"227","OG0004217:"
"228","OG0004218:"
"229","OG0004219:"
"230","OG0004220:"
"231","OG0004221:"
"232","OG0004222:"
"233","OG0004223:"
"234","OG0004224:"
"235","OG0004225:"
"236","OG0004226:"
"237","OG0004227:"
"238","OG0004228:"
"239","OG0004229:"
"240","OG0004230:"
"241","OG0004231:"
"242","OG0004232:"
"243","OG0004233:"
"244","OG0004234:"
"245","OG0004235:"
"246","OG0004236:"
"247","OG0004237:"
"248","OG0004238:"
"249","OG0004239:"
"250","OG0004240:"
"251","OG0004241:"
"252","OG0004242:"
"253","OG0004243:"
"254","OG0004244:"
"255","OG0004245:"
"256","OG0004246:"
"257","OG0004247:"
"258","OG0004248:"
"259","OG0004249:"
"260","OG0004250:"
"261","OG0004251:"
"262","OG0004252:"
"263","OG0004253:"
"264","OG0000016:"
"265","OG0000032:"
"266","OG0000065:"
"267","OG0000079:"
"268","OG0000082:"
"269","OG0000120:"
"270","OG0000126:"
"271","OG0000180:"
"272","OG0000193:"
"273","OG0000194:"
"274","OG0000197:"
"275","OG0000198:"
"276","OG0000200:"
"277","OG0000206:"
"278","OG0000211:"
"279","OG0000247:"
"280","OG0000251:"
"281","OG0000252:"
"282","OG0000256:"
"283","OG0000262:"
"284","OG0000265:"
"285","OG0000270:"
"286","OG0000273:"
"287","OG0000303:"
"288","OG0000354:"
"289","OG0000365:"
"290","OG0000366:"
"291","OG0000373:"
"292","OG0000418:"
"293","OG0000477:"
"294","OG0000506:"
"295","OG0000507:"
"296","OG0000544:"
"297","OG0000545:"
"298","OG0000554:"
"299","OG0000557:"
"300","OG0000558:"
"301","OG0000563:"
"302","OG0000569:"
"303","OG0000597:"
"304","OG0000614:"
"305","OG0000615:"
"306","OG0000672:"
"307","OG0000679:"
"308","OG0000680:"
"309","OG0000682:"
"310","OG0000698:"
"311","OG0000699:"
"312","OG0000756:"
"313","OG0000785:"
"314","OG0000840:"
"315","OG0000847:"
"316","OG0000849:"
"317","OG0000855:"
"318","OG0000898:"
"319","OG0000911:"
"320","OG0000921:"
"321","OG0000928:"
"322","OG0000929:"
"323","OG0000958:"
"324","OG0000985:"
"325","OG0001016:"
"326","OG0001114:"
"327","OG0001120:"
"328","OG0001123:"
"329","OG0001134:"
"330","OG0001152:"
"331","OG0001170:"
"332","OG0001189:"
"333","OG0001257:"
"334","OG0001412:"
"335","OG0001518:"
"336","OG0001521:"
"337","OG0001526:"
"338","OG0001583:"
"339","OG0001584:"
"340","OG0001586:"
"341","OG0001587:"
"342","OG0001605:"
"343","OG0001623:"
"344","OG0001630:"
"345","OG0001639:"
"346","OG0001649:"
"347","OG0001657:"
"348","OG0001676:"
"349","OG0001678:"
"350","OG0001681:"
"351","OG0001684:"
"352","OG0001706:"
"353","OG0001751:"
"354","OG0001754:"
"355","OG0001783:"
"356","OG0001815:"
"357","OG0001868:"
"358","OG0001889:"
"359","OG0001921:"
"360","OG0001922:"
"361","OG0001925:"
"362","OG0001934:"
"363","OG0001938:"
"364","OG0001946:"
"365","OG0001947:"
"366","OG0001970:"
"367","OG0001971:"
"368","OG0001978:"
"369","OG0002006:"
"370","OG0002008:"
"371","OG0002011:"
"372","OG0002044:"
"373","OG0002087:"
"374","OG0002096:"
"375","OG0002168:"
"376","OG0002207:"
"377","OG0002233:"
"378","OG0002235:"
"379","OG0002285:"
"380","OG0002361:"
"381","OG0002364:"
"382","OG0002367:"
"383","OG0002368:"
"384","OG0002373:"
"385","OG0002411:"
"386","OG0002496:"
"387","OG0002499:"
"388","OG0002501:"
"389","OG0002504:"
"390","OG0002654:"
"391","OG0002657:"
"392","OG0002666:"
"393","OG0002669:"
"394","OG0002675:"
"395","OG0002680:"
"396","OG0002688:"
"397","OG0002689:"
"398","OG0002692:"
"399","OG0002694:"
"400","OG0002695:"
"401","OG0002706:"
"402","OG0003067:"
"403","OG0003069:"
"404","OG0003074:"
"405","OG0003076:"
"406","OG0003079:"
"407","OG0003084:"
"408","OG0003087:"
"409","OG0003088:"
"410","OG0003089:"
"411","OG0003090:"
"412","OG0003093:"
"413","OG0003537:"
"414","OG0003538:"
"415","OG0003539:"
"416","OG0003540:"
"417","OG0003541:"
"418","OG0003542:"
"419","OG0003547:"
"420","OG0003548:"
"421","OG0003552:"
